label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score,is_in_roi,roi_region
1,485,296,296.31705237,19.42376350908454,20363.0,54.59249329758713,39.62903225806452,2.6229316882660925,1.9040025140158,2.043836386705589,True,True,112,PV+/PNN+,214.4922363,16.525737420636904,296.31705237,19.42376350908454,1.88431978225708,True,A
2,539,450,296.31705237,19.42376350908454,29989.0,80.39946380697052,58.87903225806452,3.8628442959982245,2.8288812280890014,2.580764055940343,True,True,141,PV+/PNN+,162.85521645,14.399781305649903,296.31705237,19.42376350908454,2.844209671020508,True,A
3,392,351,296.31705237,19.42376350908454,16984.0,45.533512064343164,34.91129032258065,2.187687069366562,1.677335548061538,2.0672446774624174,True,True,58,PV+/PNN+,181.12677732,15.186104684686722,296.31705237,19.42376350908454,0.9498381614685059,True,A
4,244,352,296.31705237,19.42376350908454,7664.0,20.54691689008043,15.25,0.9871899257904695,0.7326961241359131,0.7900298130429622,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.10690237581729889,False,NONE
5,309,49,296.31705237,19.42376350908454,28685.0,76.90348525469169,70.00806451612904,3.694877742862685,3.3635827888016196,3.5285072279574368,True,True,27,PV+/PNN+,159.67755369,14.258603569939101,296.31705237,19.42376350908454,2.099646806716919,False,NONE
6,324,84,296.31705237,19.42376350908454,25077.0,67.23056300268097,42.87903225806452,3.230135930199322,2.060150868339847,2.248658930827838,True,True,34,PV+/PNN+,181.92119301,15.21937110940298,296.31705237,19.42376350908454,1.8530815839767456,False,NONE
7,273,21,296.31705237,19.42376350908454,12918.0,34.63270777479893,29.217741935483872,1.6639508691755331,1.4037853293201552,1.876467107794265,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.621484398841858,False,NONE
8,455,340,296.31705237,19.42376350908454,16543.0,44.35120643431635,26.733870967741936,2.130882429847565,1.2844461404074838,1.8126795154819075,True,True,90,PV+/PNN+,158.883138,14.223090180871878,296.31705237,19.42376350908454,-0.12207686901092529,True,A
9,407,426,296.31705237,19.42376350908454,12944.0,34.702412868632706,24.677419354838708,1.6672998955417324,1.1856425911453696,2.3838418099485232,True,True,68,PV+/PNN+,123.92884764,12.56149312576761,296.31705237,19.42376350908454,0.9106069803237915,True,A
10,547,157,296.31705237,19.42376350908454,11807.0,31.654155495978554,24.919354838709676,1.5208443963737048,1.197266538117383,2.8862422503169554,True,True,144,PV+/PNN+,189.86534991,15.548121162390997,296.31705237,19.42376350908454,0.9655764102935791,True,A
11,429,124,296.31705237,19.42376350908454,9154.0,24.541554959785522,22.06451612903226,1.1791148983149735,1.0601039638476248,1.9794635871243105,True,True,73,PV+/PNN+,182.7156087,15.252564978953412,296.31705237,19.42376350908454,0.3852194547653198,False,NONE
12,571,427,296.31705237,19.42376350908454,18466.0,49.506702412868634,34.83064516129032,2.3785815722399284,1.6734608990708666,2.369504231859966,True,True,163,PV+/PNN+,159.67755369,14.258603569939101,296.31705237,19.42376350908454,0.8428796529769897,True,A
13,371,150,296.31705237,19.42376350908454,7235.0,19.396782841823057,15.653225806451612,0.9319309907481794,0.7520693690892688,2.514343030917842,True,True,44,PV+/PNN+,237.53029131,17.39059975873043,296.31705237,19.42376350908454,0.1612521857023239,True,A
14,448,457,296.31705237,19.42376350908454,20097.0,53.879356568364614,33.62903225806452,2.5886685723657448,1.6157286291098667,2.1845787348810206,True,True,86,PV+/PNN+,134.25625161,13.074416571218995,296.31705237,19.42376350908454,0.6291531324386597,True,A
