label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus
1,14.745562130177515,63.55621301775148,71.4025,9.534803961957083,1132.0,False,True
2,22.514792899408285,5.6923076923076925,71.4025,9.534803961957083,1376.0,False,True
3,57.90277777777778,599.4722222222222,60.84,8.801357503344999,2492.0,False,True
4,64.9261744966443,740.0536912751678,62.95250000000001,8.952854988211321,713.0,False,True
5,68.48669201520913,320.03041825095056,111.1175,11.894502726558576,2458.0,False,True
6,70.11764705882354,302.5529411764706,107.73750000000001,11.712200709128265,2388.0,False,True
7,69.21111111111111,93.33888888888889,76.05000000000001,9.840216835878625,1878.0,False,True
8,81.54597701149426,149.90804597701148,73.515,9.6748232609803,1281.0,False,True
9,89.59883720930233,251.6453488372093,72.67,9.619060126431496,1165.0,False,True
10,94.12682926829268,647.2390243902439,86.61250000000001,10.501355153901534,2186.0,False,True
11,92.3491124260355,805.0887573964498,71.4025,9.534803961957083,739.0,False,True
12,110.31843575418995,335.70949720670393,75.62750000000001,9.812844830601293,1221.0,False,True
13,111.05294117647058,297.95882352941175,71.825,9.562971834142516,2764.0,False,True
14,121.49553571428571,170.63392857142858,94.64000000000001,10.977221438676356,2718.0,False,True
15,130.79136690647482,239.2158273381295,58.727500000000006,8.647206217237697,942.0,False,True
16,140.0625,86.0875,67.60000000000001,9.277445403994411,1975.0,False,True
17,145.7290076335878,312.3206106870229,110.69500000000001,11.87186806717708,2553.0,False,True
18,147.4203539823009,216.81415929203538,95.48500000000001,11.026117989983467,2818.0,False,True
19,154.20866141732284,266.5236220472441,107.31500000000001,11.689213050640065,3722.0,False,True
20,154.01724137931035,461.735632183908,73.515,9.6748232609803,1989.0,False,True
21,158.53658536585365,711.6910569105692,51.96750000000001,8.134314724734013,1806.0,False,True
22,167.61363636363637,1173.7348484848485,55.77,8.426658258757147,850.0,False,True
23,169.7890625,83.0546875,54.080000000000005,8.297999432349801,3153.0,False,True
24,174.5782608695652,993.4521739130435,97.17500000000001,11.123266281072276,1100.0,False,True
25,176.08474576271186,387.1694915254237,24.927500000000002,5.633709146857493,1975.0,False,True
