label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
58,363.0,943.0,47.74250000000001,7.796642800880295,4689.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9598361253738403
59,438.0,732.0,47.74250000000001,7.796642800880295,18769.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9380119442939758
60,423.5,574.0,45.63,7.622199185685551,12385.0,True,True,56,PV+/PNN+,88.72500000000001,10.628648954906136,45.63,7.622199185685551,0.9447475075721741
61,446.0,698.0,47.74250000000001,7.796642800880295,9468.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9601601362228394
62,486.5,856.0,45.63,7.622199185685551,17031.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9585565328598022
63,174.5,654.0,45.63,7.622199185685551,2335.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.5927626490592957
64,353.0,666.5,45.63,7.622199185685551,12992.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8716867566108704
65,466.5,562.0,45.63,7.622199185685551,7912.0,True,True,60,PV+/PNN+,78.58500000000001,10.002876067562408,45.63,7.622199185685551,0.9336285591125488
66,344.5,601.0,45.63,7.622199185685551,22510.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.932453989982605
67,307.5,693.5,47.32000000000001,7.762067717874401,6669.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.8943824768066406
68,436.0,983.5,45.63,7.622199185685551,2754.0,True,True,58,PV+/PNN+,47.74250000000001,7.796642800880295,45.63,7.622199185685551,0.6367682218551636
69,101.5,630.5,47.32000000000001,7.762067717874401,1561.0,True,True,5,PV+/PNN+,57.46000000000001,8.553382035223404,47.32000000000001,7.762067717874401,0.4287620484828949
70,493.0,599.5,45.63,7.622199185685551,3989.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.5736402869224548
71,483.5,825.0,45.63,7.622199185685551,9484.0,True,True,67,PV+/PNN+,105.62500000000001,11.596806754993013,45.63,7.622199185685551,0.7238695025444031
72,331.5,654.0,45.63,7.622199185685551,7273.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.39636093378067017
73,410.0,543.0,47.74250000000001,7.796642800880295,8969.0,True,True,54,PV+/PNN+,37.18000000000001,6.880337656921596,47.74250000000001,7.796642800880295,0.5210404396057129
74,137.5,600.0,45.63,7.622199185685551,2050.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.48030030727386475
75,404.5,1038.0,45.63,7.622199185685551,3320.0,True,True,52,PV+/PNN+,82.3875,10.24202240731137,45.63,7.622199185685551,0.8399636149406433
76,472.5,1021.5,47.32000000000001,7.762067717874401,4756.0,True,True,63,PV+/PNN+,79.8525,10.0832217443615,47.32000000000001,7.762067717874401,0.9330866932868958
77,305.5,1180.0,45.63,7.622199185685551,2782.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8101406097412109
78,411.0,1178.5,45.63,7.622199185685551,2181.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8673356771469116
79,345.0,1096.0,47.74250000000001,7.796642800880295,1527.0,True,True,40,PV+/PNN+,59.150000000000006,8.67825553156191,47.74250000000001,7.796642800880295,0.8661840558052063
80,475.0,1238.0,47.74250000000001,7.796642800880295,3491.0,True,True,64,PV+/PNN+,95.90750000000001,11.050485131282139,47.74250000000001,7.796642800880295,0.964048445224762
81,348.5,1162.0,45.63,7.622199185685551,1544.0,True,True,42,PV+/PNN+,75.20500000000001,9.785396259825553,45.63,7.622199185685551,0.3947138786315918
82,479.5,1112.0,45.63,7.622199185685551,3635.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7633495330810547
83,421.0,1237.0,47.74250000000001,7.796642800880295,2635.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9115924835205078
84,682.0,42.5,45.63,7.622199185685551,10206.0,True,True,101,PV+/PNN+,121.25750000000001,12.425370984229163,45.63,7.622199185685551,0.9500454664230347
85,516.5,276.5,47.32000000000001,7.762067717874401,10400.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9045654535293579
86,944.5,128.0,45.63,7.622199185685551,3664.0,True,True,162,PV+/PNN+,100.555,11.315060866864318,45.63,7.622199185685551,0.9598464965820312
87,859.5,249.0,45.63,7.622199185685551,11417.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9804373383522034
88,567.0,389.0,47.74250000000001,7.796642800880295,8235.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9373763203620911
89,803.5,452.5,47.32000000000001,7.762067717874401,10208.0,True,True,122,PV+/PNN+,109.85000000000001,11.826468787814798,47.32000000000001,7.762067717874401,0.9390363693237305
90,963.5,335.0,45.63,7.622199185685551,7013.0,True,True,165,PV+/PNN+,118.72250000000001,12.294803042335424,45.63,7.622199185685551,0.9494702816009521
91,572.0,470.5,45.63,7.622199185685551,9548.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9699559807777405
92,862.0,26.0,47.74250000000001,7.796642800880295,7068.0,True,True,138,PV+/PNN+,68.02250000000001,9.306392261867519,47.74250000000001,7.796642800880295,0.958980917930603
93,743.0,190.0,47.74250000000001,7.796642800880295,5913.0,True,True,112,PV+/PNN+,75.62750000000001,9.812844830601293,47.74250000000001,7.796642800880295,0.9818852543830872
94,796.0,222.0,47.74250000000001,7.796642800880295,12529.0,True,True,120,PV+/PNN+,58.727500000000006,8.647206217237697,47.74250000000001,7.796642800880295,0.9500437378883362
95,851.0,127.5,45.63,7.622199185685551,7356.0,True,True,135,PV+/PNN+,57.46000000000001,8.553382035223404,45.63,7.622199185685551,0.9440253973007202
96,939.0,78.5,45.63,7.622199185685551,2827.0,True,True,161,PV+/PNN+,92.105,10.829207185562208,45.63,7.622199185685551,0.939824104309082
97,569.0,260.0,47.74250000000001,7.796642800880295,4729.0,True,True,84,PV+/PNN+,87.45750000000001,10.552456940621719,47.74250000000001,7.796642800880295,0.9712827801704407
98,671.0,175.0,47.74250000000001,7.796642800880295,4137.0,True,True,98,PV+/PNN+,85.76750000000001,10.450003476223014,47.74250000000001,7.796642800880295,0.9412581920623779
99,696.5,276.0,45.63,7.622199185685551,6505.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9208876490592957
100,930.0,300.5,45.63,7.622199185685551,3694.0,True,True,159,PV+/PNN+,86.19000000000001,10.475710780692815,45.63,7.622199185685551,0.9555959105491638
101,821.0,21.0,47.74250000000001,7.796642800880295,4675.0,True,True,126,PV+/PNN+,98.02000000000001,11.17152362817806,47.74250000000001,7.796642800880295,0.9203378558158875
102,803.0,318.0,47.74250000000001,7.796642800880295,3411.0,True,True,123,PV+/PNN+,82.3875,10.24202240731137,47.74250000000001,7.796642800880295,0.9476304650306702
103,638.5,168.5,47.32000000000001,7.762067717874401,5675.0,True,True,93,PV+/PNN+,87.88000000000001,10.57791525733337,47.32000000000001,7.762067717874401,0.7999635338783264
104,618.5,440.5,47.32000000000001,7.762067717874401,5439.0,True,True,91,PV+/PNN+,129.7075,12.851020124828073,47.32000000000001,7.762067717874401,0.9717094302177429
105,584.0,415.0,47.74250000000001,7.796642800880295,11513.0,True,True,87,PV+/PNN+,94.21750000000002,10.952691304245054,47.74250000000001,7.796642800880295,0.9194616079330444
106,949.5,380.0,45.63,7.622199185685551,2778.0,True,True,163,PV+/PNN+,97.59750000000001,11.147421067999991,45.63,7.622199185685551,0.9247941374778748
107,701.5,379.0,45.63,7.622199185685551,11500.0,True,True,104,PV+/PNN+,87.03500000000001,10.526937055764364,45.63,7.622199185685551,0.9459145665168762
108,840.5,219.0,45.63,7.622199185685551,9511.0,True,True,131,PV+/PNN+,67.60000000000001,9.277445403994411,45.63,7.622199185685551,0.8945188522338867
109,613.5,124.0,45.63,7.622199185685551,4055.0,True,True,90,PV+/PNN+,87.45750000000001,10.552456940621719,45.63,7.622199185685551,0.9127420783042908
110,518.5,382.0,45.63,7.622199185685551,3053.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6362938284873962
111,651.0,439.0,47.74250000000001,7.796642800880295,3374.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9443881511688232
112,814.0,73.5,45.63,7.622199185685551,1761.0,True,True,125,PV+/PNN+,96.33000000000001,11.074798659313778,45.63,7.622199185685551,0.8774866461753845
113,531.0,346.5,45.63,7.622199185685551,7676.0,True,True,78,PV+/PNN+,71.4025,9.534803961957083,45.63,7.622199185685551,0.8663688898086548
114,515.0,21.5,45.63,7.622199185685551,3620.0,True,True,71,PV+/PNN+,114.07500000000002,12.051755103123515,45.63,7.622199185685551,0.5202652215957642
115,728.5,495.0,45.63,7.622199185685551,3967.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6044347882270813
116,916.0,390.5,45.63,7.622199185685551,3914.0,True,True,156,PV+/PNN+,58.727500000000006,8.647206217237697,45.63,7.622199185685551,0.3740079700946808
