label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,735.5,733.5,47.32000000000001,7.800000000000001,8447.0,75.41964285714286,71.0487106017192,0.0011508299817981668,0.0010841338308036803,0.0010912603651712224,True,True,1,PV+/PNN+,107.31500000000001,11.689213050640065,47.32000000000001,7.800000000000001,0.9779375195503235
2,518.5,979.5,47.32000000000001,7.800000000000001,13873.0,123.86607142857143,79.13669064748201,0.0018900750961863345,0.0012075484954220189,0.0009072578447721501,True,True,2,PV+/PNN+,59.150000000000006,8.67825553156191,47.32000000000001,7.800000000000001,0.9583038091659546
3,738.0,943.0,47.74250000000001,7.800000000000001,10739.0,95.03539823008849,63.76190476190476,0.0014501472225541847,0.0009729443009369766,0.0005995285326783933,True,True,3,PV+/PNN+,123.79250000000002,12.554581089850336,47.74250000000001,7.800000000000001,0.9739746451377869
4,257.5,966.0,45.63,7.800000000000001,6907.0,63.9537037037037,43.94818652849741,0.0009758709651896499,0.0006706063405584406,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.954903781414032
5,525.0,189.0,47.74250000000001,7.800000000000001,11961.0,105.84955752212389,75.78125,0.0016151607159857158,0.0011563477531090257,0.0006158871162304443,True,True,5,PV+/PNN+,78.16250000000001,9.9759503765487,47.74250000000001,7.800000000000001,0.9691698551177979
6,577.0,572.0,47.74250000000001,7.800000000000001,21962.0,194.35398230088495,131.41967213114754,0.0029656516716393523,0.0020053356547058447,0.0006978325496353227,True,True,6,PV+/PNN+,96.33000000000001,11.074798659313778,47.74250000000001,7.800000000000001,0.8675674796104431
7,208.5,591.0,45.63,7.800000000000001,5675.0,52.5462962962963,30.6625,0.0008018050857754833,0.00046787975890745406,0.0008280845123753494,True,True,7,PV+/PNN+,91.26,10.779417463505668,45.63,7.800000000000001,0.9524985551834106
8,664.0,518.5,45.63,7.800000000000001,13498.0,124.98148148148148,121.77906976744185,0.0019070951626074843,0.0018582294921407165,0.0006957841502359699,True,True,8,PV+/PNN+,47.32000000000001,7.762067717874401,45.63,7.800000000000001,0.8548648357391357
9,826.0,239.0,47.74250000000001,7.800000000000001,12286.0,108.72566371681415,52.63716814159292,0.0016590472833877188,0.0008031917012526577,0.00036111188869915746,True,True,9,PV+/PNN+,117.45500000000001,12.2289963090545,47.74250000000001,7.800000000000001,0.9649927020072937
10,439.0,884.5,45.63,7.800000000000001,15647.0,144.87962962962962,86.69924812030075,0.0022107214409037863,0.0013229457254947852,0.0006605493175565172,True,True,10,PV+/PNN+,89.14750000000001,10.653925206902757,45.63,7.800000000000001,0.9609628319740295
11,594.5,373.5,47.32000000000001,7.800000000000001,11843.0,105.74107142857143,79.83646112600536,0.001613505324308712,0.0012182263084764685,0.0009963702540724648,True,True,11,PV+/PNN+,132.2425,12.97599246665317,47.32000000000001,7.800000000000001,0.8645758628845215
12,963.5,949.0,45.63,7.800000000000001,9966.0,92.27777777777777,64.05319148936171,0.0014080686316895975,0.0009773890514894591,0.0003529534094417291,True,True,12,PV+/PNN+,100.13250000000001,11.291264708312957,45.63,7.800000000000001,0.9491005539894104
13,455.5,726.5,47.32000000000001,7.800000000000001,24104.0,215.21428571428572,155.34453781512605,0.0032839594981961657,0.0023704057040531937,0.0006427192037090925,True,True,13,PV+/PNN+,84.07750000000001,10.346535546861599,47.32000000000001,7.800000000000001,0.8020709156990051
14,487.5,308.0,45.63,7.800000000000001,15793.0,146.2314814814815,95.01384083044982,0.0022313493779122836,0.0014498182777210624,0.000685595197732852,True,True,14,PV+/PNN+,79.00750000000001,10.029729474450614,45.63,7.800000000000001,0.9702063798904419
15,678.5,128.5,47.32000000000001,7.800000000000001,14074.0,125.66071428571429,63.939189189189186,0.0019174595908402273,0.0009756494878948529,0.0004404563381772943,True,True,15,PV+/PNN+,103.51250000000002,11.480252975191728,47.32000000000001,7.800000000000001,0.9740673899650574
16,913.5,578.0,45.63,7.800000000000001,9608.0,88.96296296296296,35.03076923076923,0.0013574877998468447,0.000534535274750427,0.0004159801825171475,True,True,16,PV+/PNN+,93.79500000000002,10.928106107575758,45.63,7.800000000000001,0.9767218828201294
17,732.5,489.5,47.32000000000001,7.800000000000001,15018.0,134.08928571428572,64.50581395348837,0.0020460713468266685,0.0009842956275805045,0.0006029794790966907,True,True,17,PV+/PNN+,103.93500000000002,11.50365820433001,47.32000000000001,7.800000000000001,0.9703426957130432
18,601.5,210.5,47.32000000000001,7.800000000000001,11595.0,103.52678571428571,76.29491525423728,0.0015797174901088838,0.0011641857824710045,0.0007958028713888852,True,True,18,PV+/PNN+,107.73750000000001,11.712200709128265,47.32000000000001,7.800000000000001,0.842278778553009
19,361.0,182.5,45.63,7.800000000000001,14999.0,138.87962962962962,106.30459770114942,0.0021191673095236076,0.001622104184041343,0.0004780017196403328,True,True,19,PV+/PNN+,75.20500000000001,9.785396259825553,45.63,7.800000000000001,0.9103689193725586
20,929.0,913.0,47.74250000000001,7.800000000000001,12032.0,106.47787610619469,47.36986301369863,0.0016247482430181534,0.0007228177769695373,0.00036094665713371074,True,True,20,PV+/PNN+,81.965,10.215727056074748,47.74250000000001,7.800000000000001,0.9616277813911438
21,439.0,160.0,47.74250000000001,7.800000000000001,11608.0,102.72566371681415,57.153225806451616,0.0015674931520075403,0.0008721023240474802,0.000994016283556224,True,True,21,PV+/PNN+,73.93750000000001,9.702584647343,47.74250000000001,7.800000000000001,0.9749968647956848
22,563.5,948.5,47.32000000000001,7.800000000000001,20988.0,187.39285714285714,104.91644204851752,0.0028594317104273614,0.00160092228654181,0.0006955516704570725,True,True,22,PV+/PNN+,99.28750000000001,11.24352130330585,47.32000000000001,7.800000000000001,0.9205694198608398
23,887.0,466.0,47.74250000000001,7.800000000000001,11956.0,105.80530973451327,30.044776119402986,0.0016144855380256851,0.0004584538966873119,0.0003934368319811213,True,True,23,PV+/PNN+,115.34250000000002,12.118524340389614,47.74250000000001,7.800000000000001,0.9766693115234375
24,793.0,104.0,47.74250000000001,7.800000000000001,18611.0,164.69911504424778,164.69911504424778,0.0025131474028267,0.0025131474028267,0.0004162357259289721,True,True,24,PV+/PNN+,101.8225,11.386150953847226,47.74250000000001,7.800000000000001,0.9692490100860596
25,291.0,194.5,45.63,7.800000000000001,9609.0,88.97222222222223,66.33522727272727,0.0013576290870866289,0.001012210685476879,0.0005796946862308067,True,True,25,PV+/PNN+,87.03500000000001,10.526937055764364,45.63,7.800000000000001,0.9617325067520142
26,389.0,379.5,45.63,7.800000000000001,20559.0,190.36111111111111,118.61576354679804,0.002904724362723905,0.0018099605332539564,0.0006201401385198833,True,True,26,PV+/PNN+,76.47250000000001,9.867512912824576,45.63,7.800000000000001,0.9013203382492065
27,677.0,784.5,45.63,7.800000000000001,10527.0,97.47222222222223,60.26027397260274,0.0014873307732085484,0.0009195128400488707,0.001152949699527864,True,True,27,PV+/PNN+,93.79500000000002,10.928106107575758,45.63,7.800000000000001,0.9389103055000305
28,492.0,105.0,47.74250000000001,7.800000000000001,7689.0,68.04424778761062,44.97569444444444,0.0010382886669353874,0.0006862851063469054,0.0005993320778633138,True,True,28,PV+/PNN+,85.34500000000001,10.424232774905905,47.74250000000001,7.800000000000001,0.9293910264968872
29,881.0,73.5,45.63,7.800000000000001,5300.0,49.074074074074076,30.676966292134832,0.0007488223708563985,0.00046810050037590347,0.0005340657663843748,True,True,29,PV+/PNN+,98.86500000000001,11.219573413915606,45.63,7.800000000000001,0.9526245594024658
30,518.0,557.5,45.63,7.800000000000001,8388.0,77.66666666666667,48.128,0.0011851173673100889,0.0007343862058442054,0.0007720529675451313,True,True,30,PV+/PNN+,72.2475,9.591056980763573,45.63,7.800000000000001,0.9562153816223145
31,330.5,1153.5,47.32000000000001,7.800000000000001,10215.0,91.20535714285714,61.207207207207205,0.0013917045417388746,0.0009339621150104098,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.954093337059021
32,656.0,650.5,45.63,7.800000000000001,7531.0,69.73148148148148,58.93015873015873,0.001064034202815007,0.0008992165824392879,0.0007814363099325333,True,True,32,PV+/PNN+,73.93750000000001,9.702584647343,45.63,7.800000000000001,0.9638963937759399
33,157.0,95.0,47.74250000000001,7.800000000000001,3982.0,35.23893805309734,28.215434083601288,0.0005377117273685411,0.00043053992650646656,0.0005959838783582527,True,True,33,PV+/PNN+,73.0925,9.646981985240508,47.74250000000001,7.800000000000001,0.7910661101341248
34,808.5,1209.5,47.32000000000001,7.800000000000001,10490.0,93.66071428571429,64.6566265060241,0.0014291708901459418,0.000986596879621944,0.0005788255639480176,True,True,34,PV+/PNN+,76.05000000000001,9.840216835878625,47.32000000000001,7.800000000000001,0.9622758626937866
35,676.5,168.5,47.32000000000001,7.800000000000001,12963.0,115.74107142857143,72.6954732510288,0.001766095543275676,0.0011092618181281575,0.0005519424447570735,True,True,35,PV+/PNN+,100.9775,11.338807085778242,47.32000000000001,7.800000000000001,0.9612520337104797
36,711.0,1129.0,47.74250000000001,7.800000000000001,10813.0,95.69026548672566,55.58397932816538,0.0014601398563626408,0.0008481571576739968,0.0008572754653093403,True,True,36,PV+/PNN+,141.96,13.444295659148668,47.74250000000001,7.800000000000001,0.9057425260543823
37,378.5,80.0,45.63,7.800000000000001,10754.0,99.57407407407408,62.739583333333336,0.0015194029766395678,0.0009573446758729433,0.0006068554248915888,True,True,37,PV+/PNN+,62.53000000000001,8.922761272851007,45.63,7.800000000000001,0.9663059115409851
38,832.5,1187.0,45.63,7.800000000000001,12523.0,115.95370370370371,83.91176470588235,0.001769340103817864,0.0012804114550374968,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9635862708091736
39,860.5,972.5,47.32000000000001,7.800000000000001,9564.0,85.39285714285714,45.14705882352941,0.0013030114769643265,0.0006888999591596767,0.00039559014267185477,True,True,39,PV+/PNN+,67.60000000000001,9.277445403994411,47.32000000000001,7.800000000000001,0.9637921452522278
40,535.0,1150.5,45.63,7.800000000000001,19866.0,183.94444444444446,120.97737556561086,0.0028068123055534364,0.0018459964227605227,0.0006169921330472624,True,True,40,PV+/PNN+,90.415,10.72939669493256,45.63,7.800000000000001,0.9282552003860474
41,808.0,1040.0,47.74250000000001,7.800000000000001,5332.0,47.1858407079646,39.1442542787286,0.0007200097765768613,0.0005973030331689723,0.00045777065690089265,True,True,41,PV+/PNN+,113.23000000000002,12.007036006040893,47.74250000000001,7.800000000000001,0.9360086917877197
42,242.5,536.5,47.32000000000001,7.800000000000001,2702.0,24.125,25.067073170731707,0.00036812390325780117,0.00038249901839828654,0.0008568742067834365,True,True,42,PV+/PNN+,92.5275,10.854016398342266,47.32000000000001,7.800000000000001,0.9249444603919983
43,358.0,600.5,45.63,7.800000000000001,14128.0,130.8148148148148,75.14556962025317,0.0019961061236715466,0.0011466478922751685,0.0006571699527007179,True,True,43,PV+/PNN+,87.45750000000001,10.552456940621719,45.63,7.800000000000001,0.9532117247581482
44,671.5,1105.0,45.63,7.800000000000001,12576.0,116.44444444444444,63.525,0.0017768283275264277,0.0009693293659876402,0.0009705891224465534,True,True,44,PV+/PNN+,145.34,13.603405288081678,45.63,7.800000000000001,0.9563096761703491
45,283.5,316.5,47.32000000000001,7.800000000000001,8407.0,75.0625,36.637362637362635,0.0011453803311207752,0.0005590503187207238,0.0009147296637008972,True,True,45,PV+/PNN+,79.43,10.056511176263564,47.32000000000001,7.800000000000001,0.9726178050041199
46,928.0,348.0,47.74250000000001,7.800000000000001,12651.0,111.95575221238938,38.50454545454546,0.0017083352744699685,0.0005875417022132519,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9502073526382446
47,375.5,208.5,47.32000000000001,7.800000000000001,15215.0,135.84821428571428,87.43416370106762,0.002072910876412822,0.0013341598184339301,0.0005401336815245815,True,True,47,PV+/PNN+,72.2475,9.591056980763573,47.32000000000001,7.800000000000001,0.9401935338973999
