label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,130.5,657.5,47.32000000000001,7.800000000000001,7602.0,67.875,52.351351351351354,0.0010357061112382696,0.0007988304165919181,0.0006140908589981604,True,True,1,PV+/PNN+,114.07500000000002,12.051755103123515,47.32000000000001,7.800000000000001,0.9267461895942688
2,614.0,727.0,47.74250000000001,7.800000000000001,14318.0,126.70796460176992,77.15867158671587,0.0019334396063442423,0.0011773658592617055,0.0009598209988384604,True,True,2,PV+/PNN+,90.415,10.72939669493256,47.74250000000001,7.800000000000001,0.8461206555366516
3,987.5,284.5,47.32000000000001,7.800000000000001,16228.0,144.89285714285714,92.21702127659574,0.0022109232798177636,0.0014071415469076943,0.00035715903123978735,True,True,3,PV+/PNN+,79.00750000000001,10.029729474450614,47.32000000000001,7.800000000000001,0.9722735285758972
4,598.0,884.0,47.74250000000001,7.800000000000001,7030.0,62.21238938053097,80.59583333333333,0.000949300211803326,0.0012298135856158286,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.8755344152450562
5,474.0,1205.0,47.74250000000001,7.800000000000001,11988.0,106.08849557522124,62.64066852367688,0.0016188066769698825,0.0009558353326264878,0.0006697830284463381,True,True,5,PV+/PNN+,87.88000000000001,10.57791525733337,47.74250000000001,7.800000000000001,0.9744300246238708
6,466.0,701.0,47.74250000000001,7.800000000000001,20925.0,185.1769911504425,91.65525672371638,0.0028256197627289613,0.00139856956929452,0.000614972491374414,True,True,6,PV+/PNN+,95.06250000000001,11.001696879181248,47.74250000000001,7.800000000000001,0.9531269073486328
7,313.0,51.5,45.63,7.800000000000001,7170.0,66.38888888888889,38.935222672064775,0.0010130295092529013,0.0005941134153057873,0.0006955956143413227,True,True,7,PV+/PNN+,83.65500000000002,10.320506485382394,45.63,7.800000000000001,0.9484666585922241
8,636.0,466.0,47.74250000000001,7.800000000000001,9392.0,83.11504424778761,46.896449704142015,0.001268254280121883,0.0007155939529128254,0.0007224478846389817,True,True,8,PV+/PNN+,91.6825,10.804341005363613,47.74250000000001,7.800000000000001,0.946475625038147
9,822.5,1186.5,47.32000000000001,7.800000000000001,10471.0,93.49107142857143,31.737951807228917,0.0014265823060741808,0.0004842901015828018,0.00029192166235327834,True,True,9,PV+/PNN+,112.8075,11.984613883755783,47.32000000000001,7.800000000000001,0.9810731410980225
10,291.0,176.5,45.63,7.800000000000001,3662.0,33.907407407407405,26.857142857142858,0.000517393872089836,0.00040981373093984676,0.0008343702010806371,True,True,10,PV+/PNN+,112.385,11.9621497330146,45.63,7.800000000000001,0.9560868144035339
11,853.5,807.0,45.63,7.800000000000001,14157.0,131.08333333333334,99.40106951871658,0.0020002034536252896,0.0015167630963411397,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9427807927131653
12,482.0,397.5,45.63,7.800000000000001,14068.0,130.25925925925927,80.32843137254902,0.0019876288892844932,0.0012257332932410013,0.0004931514659141119,True,True,12,PV+/PNN+,76.89500000000001,9.894733689817546,45.63,7.800000000000001,0.92916339635849
13,836.5,381.5,47.32000000000001,7.800000000000001,10316.0,92.10714285714286,36.27651515151515,0.0014054649096992883,0.0005535441390328091,0.0003277765504987228,True,True,13,PV+/PNN+,121.25750000000001,12.425370984229163,47.32000000000001,7.800000000000001,0.9778253436088562
14,421.5,67.5,47.32000000000001,7.800000000000001,10640.0,95.0,50.65432098765432,0.0014496070801861601,0.0007729353931129065,0.0005502196074663713,True,True,14,PV+/PNN+,136.89000000000001,13.202036255017498,47.32000000000001,7.800000000000001,0.9007386565208435
15,662.0,229.0,47.74250000000001,7.800000000000001,7623.0,67.46017699115045,53.44206008583691,0.0010293763178629808,0.0008154735650543512,0.0005597111813368058,True,True,15,PV+/PNN+,100.555,11.315060866864318,47.74250000000001,7.800000000000001,0.8393346071243286
16,315.0,362.5,45.63,7.800000000000001,8122.0,75.20370370370371,41.90243902439025,0.0011475349615274848,0.0006393902345981574,0.0005602315805646205,True,True,16,PV+/PNN+,122.94750000000002,12.511659319463842,45.63,7.800000000000001,0.96064692735672
17,282.5,597.0,45.63,7.800000000000001,7205.0,66.71296296296296,45.00595238095238,0.0010179745626453492,0.0006867468128626288,0.0005841563364975585,True,True,17,PV+/PNN+,119.56750000000001,12.338479212006703,45.63,7.800000000000001,0.9168139100074768
18,403.0,1012.5,45.63,7.800000000000001,7658.0,70.9074074074074,40.8743842364532,0.0010819776822676036,0.0006237031240780225,0.000562280561589587,True,True,18,PV+/PNN+,89.57000000000001,10.679141633199201,45.63,7.800000000000001,0.9229105114936829
19,279.5,21.5,47.32000000000001,7.800000000000001,3380.0,30.178571428571427,20.14532871972318,0.00046049548223958843,0.00030739801205040333,0.000606158179159021,True,True,19,PV+/PNN+,99.71000000000001,11.267418293714986,47.32000000000001,7.800000000000001,0.9459235668182373
20,1028.0,492.0,47.74250000000001,7.800000000000001,9155.0,81.01769911504425,63.111607142857146,0.0012362508448164225,0.0009630213953285595,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.8893405795097351
21,779.0,455.0,47.74250000000001,7.800000000000001,13297.0,117.67256637168141,51.304232804232804,0.0017955682669059496,0.0007828524117529992,0.00038500364496577965,True,True,21,PV+/PNN+,73.0925,9.646981985240508,47.74250000000001,7.800000000000001,0.975581169128418
22,171.5,81.0,45.63,7.800000000000001,2587.0,23.953703703703702,23.307692307692307,0.00036551008932179295,0.00035565258728453966,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.8378356099128723
23,928.5,632.0,45.63,7.800000000000001,9352.0,86.5925925925926,67.13333333333334,0.0013213182664620828,0.0010243890033315532,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9695739150047302
24,401.5,202.0,45.63,7.800000000000001,9750.0,90.27777777777777,90.27777777777777,0.0013775505878962045,0.0013775505878962045,0.0007231122691931999,True,True,24,PV+/PNN+,85.76750000000001,10.450003476223014,45.63,7.800000000000001,0.9515465497970581
