label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
56,318.0,704.5,45.63,7.622199185685551,15929.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8661311268806458
57,198.5,526.5,47.32000000000001,7.762067717874401,6523.0,True,True,45,PV+/PNN+,76.47250000000001,9.867512912824576,47.32000000000001,7.762067717874401,0.7331076860427856
58,379.0,807.0,47.74250000000001,7.796642800880295,11094.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9418869614601135
59,278.0,837.5,45.63,7.622199185685551,15779.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.8492587804794312
60,341.0,823.5,45.63,7.622199185685551,16924.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9648364186286926
61,447.5,854.0,45.63,7.622199185685551,10420.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7410162091255188
62,238.5,563.0,45.63,7.622199185685551,5402.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6498773694038391
63,135.0,678.5,45.63,7.622199185685551,5369.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7668889164924622
64,471.0,609.0,47.74250000000001,7.796642800880295,8862.0,True,True,119,PV+/PNN+,55.347500000000004,8.394678415652944,47.74250000000001,7.796642800880295,0.7571612000465393
65,458.5,881.0,45.63,7.622199185685551,2945.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.5136574506759644
66,305.5,644.5,47.32000000000001,7.762067717874401,12545.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.7857643961906433
67,216.5,984.0,45.63,7.622199185685551,5810.0,True,True,53,PV+/PNN+,76.89500000000001,9.894733689817546,45.63,7.622199185685551,0.9164370894432068
68,443.0,520.0,47.74250000000001,7.796642800880295,4470.0,True,True,108,PV+/PNN+,77.74000000000001,9.948951814523555,47.74250000000001,7.796642800880295,0.6258582472801208
69,379.5,644.5,47.32000000000001,7.762067717874401,6649.0,True,True,93,PV+/PNN+,59.150000000000006,8.67825553156191,47.32000000000001,7.762067717874401,0.8930108547210693
70,351.0,627.0,47.74250000000001,7.796642800880295,7007.0,True,True,88,PV+/PNN+,78.16250000000001,9.9759503765487,47.74250000000001,7.796642800880295,0.6792219281196594
71,494.0,630.0,47.74250000000001,7.796642800880295,4512.0,True,True,132,PV+/PNN+,64.64250000000001,9.072231658778492,47.74250000000001,7.796642800880295,0.6975340247154236
72,323.5,727.5,47.32000000000001,7.762067717874401,27090.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.8449045419692993
73,380.0,706.5,45.63,7.622199185685551,17445.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.91362464427948
74,344.0,516.0,47.74250000000001,7.796642800880295,12581.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7434272766113281
75,215.5,650.5,47.32000000000001,7.762067717874401,4004.0,True,True,50,PV+/PNN+,83.2325,10.294411610537507,47.32000000000001,7.762067717874401,0.7596960067749023
76,72.0,700.0,47.74250000000001,7.796642800880295,4567.0,True,True,12,PV+/PNN+,83.2325,10.294411610537507,47.74250000000001,7.796642800880295,0.5796819925308228
77,329.0,761.0,47.74250000000001,7.796642800880295,9931.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8048667907714844
78,460.0,729.5,45.63,7.622199185685551,4220.0,True,True,116,PV+/PNN+,41.82750000000001,7.297700121093632,45.63,7.622199185685551,0.5350174903869629
79,89.5,1081.0,45.63,7.622199185685551,3932.0,True,True,19,PV+/PNN+,114.07500000000002,12.051755103123515,45.63,7.622199185685551,0.9281641244888306
80,215.5,1083.0,45.63,7.622199185685551,21112.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9784473776817322
81,271.0,1145.0,47.74250000000001,7.796642800880295,13226.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9497209787368774
82,344.5,1103.5,47.32000000000001,7.762067717874401,7820.0,True,True,85,PV+/PNN+,86.61250000000001,10.501355153901534,47.32000000000001,7.762067717874401,0.9143489003181458
83,264.0,1008.0,47.74250000000001,7.796642800880295,12996.0,True,True,68,PV+/PNN+,66.75500000000001,9.219279028687428,47.74250000000001,7.796642800880295,0.86569744348526
84,279.0,1047.0,47.74250000000001,7.796642800880295,14484.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9663771390914917
85,151.0,1037.0,47.74250000000001,7.796642800880295,3495.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.7204737067222595
86,321.0,1179.0,47.74250000000001,7.796642800880295,10738.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8683629035949707
87,86.0,1232.0,47.74250000000001,7.796642800880295,2131.0,True,True,18,PV+/PNN+,76.47250000000001,9.867512912824576,47.74250000000001,7.796642800880295,0.9289524555206299
88,180.0,1238.0,47.74250000000001,7.796642800880295,4128.0,True,True,39,PV+/PNN+,73.0925,9.646981985240508,47.74250000000001,7.796642800880295,0.9138842821121216
89,493.0,1208.0,47.74250000000001,7.796642800880295,3220.0,True,True,124,PV+/PNN+,115.76500000000001,12.140699151872026,47.74250000000001,7.796642800880295,0.48828253149986267
90,242.5,1210.5,47.32000000000001,7.762067717874401,8798.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.6696271300315857
91,418.0,1022.5,45.63,7.622199185685551,3243.0,True,True,102,PV+/PNN+,92.5275,10.854016398342266,45.63,7.622199185685551,0.6625517010688782
92,77.5,1185.5,47.32000000000001,7.762067717874401,2765.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.6204838752746582
93,853.0,478.5,45.63,7.622199185685551,13021.0,True,True,243,PV+/PNN+,79.43,10.056511176263564,45.63,7.622199185685551,0.9825834631919861
94,630.0,22.5,45.63,7.622199185685551,19920.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9628468751907349
95,852.0,193.5,45.63,7.622199185685551,12728.0,True,True,242,PV+/PNN+,79.8525,10.0832217443615,45.63,7.622199185685551,0.9774473905563354
96,843.5,223.5,47.32000000000001,7.762067717874401,10213.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9485036730766296
97,790.0,372.5,45.63,7.622199185685551,6889.0,True,True,225,PV+/PNN+,90.415,10.72939669493256,45.63,7.622199185685551,0.9729883074760437
98,989.5,338.0,45.63,7.622199185685551,17851.0,True,True,283,PV+/PNN+,105.20250000000001,11.573589901365995,45.63,7.622199185685551,0.9430385231971741
99,651.5,260.0,45.63,7.622199185685551,12956.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9374202489852905
100,934.5,391.5,47.32000000000001,7.762067717874401,16972.0,True,True,269,PV+/PNN+,100.555,11.315060866864318,47.32000000000001,7.762067717874401,0.9211897253990173
101,589.0,404.0,47.74250000000001,7.796642800880295,11054.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9481407403945923
102,802.5,336.0,45.63,7.622199185685551,9860.0,True,True,228,PV+/PNN+,89.57000000000001,10.679141633199201,45.63,7.622199185685551,0.9787293672561646
103,771.0,79.5,45.63,7.622199185685551,3968.0,True,True,220,PV+/PNN+,111.54,11.917094395017607,45.63,7.622199185685551,0.9646334648132324
104,698.5,372.0,45.63,7.622199185685551,5658.0,True,True,197,PV+/PNN+,100.555,11.315060866864318,45.63,7.622199185685551,0.9293427467346191
105,628.5,222.0,45.63,7.622199185685551,5446.0,True,True,169,PV+/PNN+,73.515,9.6748232609803,45.63,7.622199185685551,0.978179395198822
106,805.5,102.5,47.32000000000001,7.762067717874401,7554.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9628390073776245
107,522.5,198.5,47.32000000000001,7.762067717874401,11612.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9633753299713135
108,744.5,495.0,45.63,7.622199185685551,7840.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6661319732666016
109,854.5,74.0,45.63,7.622199185685551,5660.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9512249231338501
110,594.5,201.5,47.32000000000001,7.762067717874401,8427.0,True,True,156,PV+/PNN+,54.080000000000005,8.297999432349801,47.32000000000001,7.762067717874401,0.8824207782745361
111,529.0,447.5,45.63,7.622199185685551,5661.0,True,True,137,PV+/PNN+,74.36000000000001,9.730266828124844,45.63,7.622199185685551,0.9467085003852844
