label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score,is_in_roi,roi_region
1,501,2283,296.31705237,19.42376350908454,8784.0,23.549597855227884,18.516129032258064,1.3394757916301405,1.0531774999250703,4.393931592141716,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.9482983350753784,False,NONE
2,488,2686,296.31705237,19.42376350908454,13816.0,37.0402144772118,26.870967741935484,2.106807552044857,1.5283917376961387,4.378513339202041,True,True,35,PV+/PNN+,176.36028318,14.984955344126575,296.31705237,19.42376350908454,1.0399448871612549,False,NONE
3,567,2451,296.31705237,19.42376350908454,13492.0,36.171581769437,26.201612903225808,2.057400658091286,1.490319554554248,3.410679847655436,True,True,52,PV+/PNN+,164.44404783,14.469853647963289,296.31705237,19.42376350908454,1.3258070945739746,False,NONE
4,495,2480,296.31705237,19.42376350908454,12092.0,32.41823056300268,25.556451612903224,1.8439140792795603,1.4536234744174859,2.1317763406592505,True,True,40,PV+/PNN+,154.91105955,14.044176264056347,296.31705237,19.42376350908454,0.03398553654551506,False,NONE
5,534,2609,296.31705237,19.42376350908454,6654.0,17.839142091152816,13.298387096774194,1.0146712110094438,0.7563979518190074,2.789892295084318,True,True,47,PV+/PNN+,174.7714518,14.917302830020427,296.31705237,19.42376350908454,0.6680134534835815,False,NONE
6,570,2773,296.31705237,19.42376350908454,8513.0,22.823056300268096,22.016129032258064,1.298150889588728,1.2522537346670042,3.2656941708893705,True,True,56,PV+/PNN+,263.74600908,18.3251698089468,296.31705237,19.42376350908454,-0.05601750686764717,False,NONE
7,570,2615,296.31705237,19.42376350908454,6518.0,17.474530831099194,14.92741935483871,0.993932514782019,0.8490555541643315,3.0917654579032146,True,True,55,PV+/PNN+,153.32222817,13.97196922387648,296.31705237,19.42376350908454,-1.1023744344711304,False,NONE
8,487,3326,296.31705237,19.42376350908454,25652.0,68.77211796246648,43.29838709677419,3.9116840854845583,2.4627656781784415,3.5299684361887094,True,True,36,PV+/PNN+,131.87300454,12.957851838301272,296.31705237,19.42376350908454,2.125670909881592,True,A
9,411,3299,296.31705237,19.42376350908454,8693.0,23.305630026809652,17.75,1.3255991640073783,1.0096009047626653,4.226224279464552,True,True,14,PV+/PNN+,137.43391437,13.228238528376714,296.31705237,19.42376350908454,1.3485850095748901,True,A
10,540,3211,296.31705237,19.42376350908454,28002.0,75.07238605898124,60.70161290322581,4.270036557061384,3.4526424398675974,4.996325439451468,True,True,48,PV+/PNN+,221.64197751,16.798908611544785,296.31705237,19.42376350908454,1.4291036128997803,True,A
