label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,skel_total_length_um,skel_branches_count,skel_avg_branch_len_um,skel_endpoints_count,skel_junctions_count,skel_tortuosity_mean,skel_ramification_index,skel_mean_thickness_um,skel_max_thickness_um,skel_mean_intensity,skel_neighborhood_wfa_sum,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um
119,588.4409448818898,110.51181102362204,53.657500000000006,8.265521814841879,8889.0,True,True,196,57.81173157302029,18,3.2117628651677936,11,8,1.068852550102528,2.25,3.721089429570155,11.772000679578642,58.0125,20349.0,PV+/PNN+,53.657500000000006,8.265521814841879,52.81250000000001,8.200180696565521
120,601.1521739130435,501.60869565217394,58.30500000000001,8.616045012404687,10865.0,True,False,-1,78.38868683519033,22,3.5631221288722874,5,13,1.2790559314723304,1.6923076923076923,3.0625291994893664,8.324061508662703,54.96190476190476,23370.0,PV-/PNN+,0.0,0.0,58.30500000000001,8.616045012404687
121,612.675799086758,512.6689497716895,185.055,15.349897196755606,29877.0,True,False,-1,67.87716446627536,17,3.9927743803691387,7,9,1.1544131889641078,1.8888888888888888,2.142228338927961,4.687216658103186,49.956043956043956,20133.0,PV-/PNN+,0.0,0.0,185.055,15.349897196755606
122,612.4510869565217,1209.820652173913,77.74000000000001,9.948951814523555,7052.0,True,False,-1,18.134671708797583,7,2.5906673869710835,5,3,1.242454442110152,2.3333333333333335,1.8892922226992173,2.906888370749727,60.42307692307692,6136.0,PV-/PNN+,0.0,0.0,77.74000000000001,9.948951814523555
123,629.1713147410359,1218.5059760956176,106.04750000000001,11.619977221161072,13404.0,True,False,-1,34.58858223313767,1,34.58858223313767,0,0,1.0,1.0,2.5105744807329624,4.687216658103186,63.57446808510638,12328.0,PV-/PNN+,0.0,0.0,106.04750000000001,11.619977221161072
124,626.7598039215686,43.8235294117647,86.19000000000001,10.475710780692815,20618.0,True,False,-1,391.8860315354821,122,3.212180586356411,29,71,1.122686421511712,1.7183098591549295,3.9684387077785064,11.183022847155415,53.04527559055118,109919.0,PV-/PNN+,0.0,0.0,86.19000000000001,10.475710780692815
125,657.9281767955802,254.77900552486187,76.47250000000001,9.867512912824576,42529.0,True,True,222,95.36194077712561,22,4.334633671687528,11,11,1.165043414459831,2.0,2.414377815165886,10.480935072788114,50.55555555555556,28680.0,PV+/PNN+,76.47250000000001,9.867512912824576,237.44500000000002,17.387477209176744
126,641.14,461.205,84.50000000000001,10.37249929043725,4340.0,True,True,213,11.634671708797585,2,5.8173358543987925,4,0,1.2007446079626498,2.0,2.0166541270055656,3.6769552621700474,46.294117647058826,3940.0,PV+/PNN+,84.50000000000001,10.37249929043725,51.1225,8.067911044732915
127,648.694214876033,304.5289256198347,102.245,11.409749219480977,6816.0,True,False,-1,3.7884776310850237,1,3.7884776310850237,2,0,1.0823117459700458,1.0,1.3,1.3,43.5,1313.0,PV-/PNN+,0.0,0.0,102.245,11.409749219480977
128,662.1900826446281,492.4876033057851,51.1225,8.067911044732915,3091.0,True,True,223,21.43086578651014,7,3.061552255215734,5,3,1.061665255424314,2.3333333333333335,2.3451956428308116,3.9000000000000004,61.44827586206897,7115.0,PV+/PNN+,51.1225,8.067911044732915,38.447500000000005,6.996633290104976
