label,centroid_y,centroid_x,area_um2,diameter_um,dapi_mean_intensity,wfa_sum_intensity,is_pnn_plus,is_pv_plus
1,107.83823529411765,11.352941176470589,28.730000000000004,6.048154439185661,3.1323529411764706,8072.0,False,False
2,115.70149253731343,40.37313432835821,28.307500000000005,6.003518003020447,3.2686567164179103,10396.0,False,False
3,120.29166666666667,24.375,20.28,5.081466123790367,3.25,9939.0,False,False
4,139.5,31.0,16.055000000000003,4.5212676198963315,3.289473684210526,10296.0,False,False
5,142.1509433962264,7.018867924528302,22.392500000000002,5.3395708165996005,2.9245283018867925,6795.0,False,False
6,179.7258064516129,56.29032258064516,26.195000000000004,5.775163190277621,4.032258064516129,10598.0,False,False
7,195.87179487179486,1235.871794871795,16.477500000000003,4.5803716659648535,9.435897435897436,32859.0,False,False
8,219.9298245614035,468.6140350877193,24.082500000000003,5.537399329656889,7.508771929824562,21801.0,False,False
9,221.08823529411765,456.55882352941177,14.365000000000002,4.276691017611702,6.911764705882353,22019.0,False,False
10,225.65822784810126,431.8354430379747,33.377500000000005,6.519014718835807,6.822784810126582,21236.0,False,False
11,230.1875,861.125,20.28,5.081466123790367,11.25,35625.0,False,False
12,243.22222222222223,462.8796296296296,45.63,7.622199185685551,5.305555555555555,22520.0,False,False
13,253.98333333333332,434.31666666666666,25.35,5.681251839078812,13.7,29911.0,True,True
14,284.625,898.4090909090909,37.18000000000001,6.880337656921596,13.579545454545455,52276.0,False,False
15,285.5243902439024,954.4268292682926,34.645,6.641640160935379,18.804878048780488,54972.0,False,False
16,290.359375,859.875,27.040000000000003,5.867571668896666,16.046875,48717.0,False,False
17,294.2604166666667,368.5,40.56,7.186278309003779,8.010416666666666,25363.0,False,False
18,296.9736842105263,915.2631578947369,16.055000000000003,4.5212676198963315,15.078947368421053,58944.0,False,False
19,308.93220338983053,920.4745762711865,24.927500000000002,5.633709146857493,16.389830508474578,70222.0,False,False
20,311.0,969.5,23.660000000000004,5.488610719338178,15.25,44101.0,False,False
21,321.0,384.98974358974357,82.3875,10.24202240731137,13.543589743589743,35062.0,False,True
22,313.8888888888889,953.2222222222222,22.815,5.389708731752834,11.75925925925926,49012.0,False,False
23,318.1917808219178,887.4657534246576,30.842500000000005,6.266569289371519,20.794520547945204,75559.0,False,False
24,324.1388888888889,918.6111111111111,15.21,4.4006787516724994,36.80555555555556,85063.0,False,False
25,330.97727272727275,942.3181818181819,18.590000000000003,4.865133414062422,11.909090909090908,56642.0,False,False
26,334.5128205128205,921.8974358974359,16.477500000000003,4.5803716659648535,18.333333333333332,84001.0,False,False
27,350.7402597402597,393.57142857142856,32.532500000000006,6.4359665543799,7.1558441558441555,36923.0,False,False
28,354.6666666666667,88.20238095238095,35.49,6.722147829574334,7.0476190476190474,20768.0,False,False
29,360.37142857142857,389.54285714285714,29.575000000000003,6.136453335237093,11.657142857142857,34111.0,False,False
30,368.67391304347825,370.1304347826087,19.435000000000002,4.974475907261778,6.239130434782608,33095.0,False,False
31,372.9142857142857,97.57142857142857,14.787500000000001,4.339127765780955,9.057142857142857,27368.0,False,False
32,376.3424657534247,374.2054794520548,30.842500000000005,6.266569289371519,5.780821917808219,35679.0,False,False
33,382.0379746835443,396.7088607594937,33.377500000000005,6.519014718835807,12.278481012658228,41830.0,False,False
34,410.91803278688525,409.655737704918,25.7725,5.728399965669906,12.229508196721312,49854.0,False,False
35,416.59375,1197.03125,13.520000000000001,4.148999716174901,10.09375,29365.0,False,False
36,420.16326530612247,355.6530612244898,20.7025,5.134125210284583,20.612244897959183,79084.0,False,False
37,422.1621621621622,1213.945945945946,15.632500000000002,4.4613806364255035,12.91891891891892,34756.0,False,False
38,426.5263157894737,413.140350877193,24.082500000000003,5.537399329656889,16.43859649122807,45537.0,False,False
39,437.57142857142856,348.80357142857144,23.660000000000004,5.488610719338178,13.875,68471.0,False,False
40,439.3968253968254,325.58730158730157,26.617500000000003,5.8215507884058,17.126984126984127,79349.0,False,False
41,445.5869565217391,341.67391304347825,19.435000000000002,4.974475907261778,16.152173913043477,59370.0,False,False
42,447.6585365853659,308.0731707317073,17.3225,4.696348795998318,12.24390243902439,98449.0,False,False
43,458.9220779220779,328.3766233766234,32.532500000000006,6.4359665543799,15.571428571428571,66802.0,False,False
44,457.3478260869565,1222.7826086956522,19.435000000000002,4.974475907261778,13.130434782608695,42596.0,False,False
45,460.0,1257.5185185185185,11.4075,3.8110995928427753,7.851851851851852,22244.0,False,False
46,464.45283018867923,317.188679245283,22.392500000000002,5.3395708165996005,20.07547169811321,85068.0,False,False
47,466.6111111111111,375.3888888888889,22.815,5.389708731752834,17.62962962962963,45149.0,False,False
48,467.7857142857143,350.25,23.660000000000004,5.488610719338178,11.071428571428571,47196.0,False,False
49,475.0,312.3709677419355,26.195000000000004,5.775163190277621,21.129032258064516,85596.0,False,False
50,477.5686274509804,334.47058823529414,21.547500000000003,5.237855390346407,22.11764705882353,49946.0,False,False
51,480.0,379.0,15.632500000000002,4.4613806364255035,14.324324324324325,38503.0,False,False
52,493.82758620689657,123.89655172413794,12.252500000000001,3.9497300568352243,23.93103448275862,50689.0,False,False
53,495.45454545454544,286.75757575757575,13.9425,4.2133291293785735,26.606060606060606,85391.0,False,False
54,497.71794871794873,336.1794871794872,16.477500000000003,4.5803716659648535,9.846153846153847,41181.0,False,False
