label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,481.0,538.5,45.63,7.800000000000001,15256.0,141.25925925925927,112.00634249471459,0.0021554781301481537,0.0017091072326957289,0.001114649327677125,True,True,1,PV+/PNN+,130.5525,12.89281217050948,45.63,7.800000000000001,0.8967320322990417
2,213.0,900.0,47.74250000000001,7.800000000000001,11548.0,102.19469026548673,50.55402298850575,0.0015593910164871706,0.0007714049437477035,0.0005368518237531536,True,True,2,PV+/PNN+,150.41000000000003,13.838640103840255,47.74250000000001,7.800000000000001,0.9411783814430237
3,767.5,583.5,47.32000000000001,7.800000000000001,18960.0,169.28571428571428,157.66666666666666,0.0025831344210836085,0.002405839119045802,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9849489331245422
4,482.5,182.0,45.63,7.800000000000001,10255.0,94.95370370370371,107.77464788732394,0.0014489006439872391,0.0016445357120214226,0.0004273300700714424,True,True,4,PV+/PNN+,83.2325,10.294411610537507,45.63,7.800000000000001,0.852111279964447
5,830.0,20.0,47.74250000000001,7.800000000000001,8155.0,72.16814159292035,27.778625954198475,0.0011012152528102595,0.00042387466169525406,0.0007691785238189144,True,True,5,PV+/PNN+,177.02750000000003,15.013274576374204,47.74250000000001,7.800000000000001,0.9599833488464355
6,96.0,378.5,45.63,7.800000000000001,12422.0,115.01851851851852,71.00308641975309,0.001755070092599657,0.0010834376504120407,0.0006820641500583516,True,True,6,PV+/PNN+,91.26,10.779417463505668,45.63,7.800000000000001,0.9486328959465027
7,884.0,529.0,47.74250000000001,7.800000000000001,3923.0,34.716814159292035,29.00864553314121,0.0005297446274401776,0.00044264355738370657,0.0008439562595466202,True,True,7,PV+/PNN+,165.62,14.52149900661215,47.74250000000001,7.800000000000001,0.8984233736991882
8,53.0,808.0,47.74250000000001,7.800000000000001,3560.0,31.504424778761063,18.833333333333332,0.0004807267075419404,0.00028737824572111595,0.0006423535310210145,True,True,8,PV+/PNN+,100.555,11.315060866864318,47.74250000000001,7.800000000000001,0.9365694522857666
9,731.5,151.5,47.32000000000001,7.800000000000001,16435.0,146.74107142857142,130.3521739130435,0.002239125222073265,0.0019890466760211106,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9559416770935059
10,152.5,105.5,47.32000000000001,7.800000000000001,16291.0,145.45535714285714,77.9595588235294,0.0022195064796346553,0.0011895866151450279,0.0007500572213321126,True,True,10,PV+/PNN+,84.50000000000001,10.37249929043725,47.32000000000001,7.800000000000001,0.9611035585403442
