label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,833.0,89.5,45.63,7.800000000000001,14555.0,134.7685185185185,55.69635627530364,0.002056435775059411,0.0008498719199710634,0.00031569991515059036,True,True,1,PV+/PNN+,111.54,11.917094395017607,45.63,7.800000000000001,0.970787763595581
2,726.0,645.0,47.74250000000001,7.800000000000001,17870.0,158.141592920354,82.74744897959184,0.0024130860291501333,0.001262645135875362,0.00032345197059134605,True,True,2,PV+/PNN+,98.44250000000001,11.195574298917911,47.74250000000001,7.800000000000001,0.9761124849319458
3,227.5,921.0,45.63,7.800000000000001,8145.0,75.41666666666667,33.96927374301676,0.0011507845680425218,0.0005183378918595675,0.0002766268789954995,True,True,3,PV+/PNN+,141.115,13.404223153741603,45.63,7.800000000000001,0.9612267017364502
4,204.0,1191.5,45.63,7.800000000000001,7324.0,67.81481481481481,28.59375,0.001034787744179672,0.00043631265735866333,0.0003517704842988417,True,True,4,PV+/PNN+,103.09,11.456799931339813,45.63,7.800000000000001,0.962997555732727
5,539.0,891.5,45.63,7.800000000000001,18513.0,171.41666666666666,77.23463687150839,0.002615650670125378,0.0011785250152057433,0.00029540336094086,True,True,5,PV+/PNN+,114.07500000000002,12.051755103123515,45.63,7.800000000000001,0.9499333500862122
6,25.0,222.0,47.74250000000001,7.800000000000001,5725.0,50.663716814159294,25.850746268656717,0.0007730787642352833,0.00039445710335937615,0.00041595156276079973,True,True,6,PV+/PNN+,123.79250000000002,12.554581089850336,47.74250000000001,7.800000000000001,0.9422801733016968
7,947.5,479.0,45.63,7.800000000000001,14997.0,138.86111111111111,92.69289340101523,0.0021188847350440392,0.0014144028900742386,0.00043474943690892024,True,True,7,PV+/PNN+,97.17500000000001,11.123266281072276,45.63,7.800000000000001,0.9729913473129272
8,992.0,820.5,45.63,7.800000000000001,8133.0,75.30555555555556,44.351778656126484,0.0011490891211651112,0.000676764761671267,0.0003691580237176676,True,True,8,PV+/PNN+,105.20250000000001,11.573589901365995,45.63,7.800000000000001,0.7508355379104614
9,896.5,22.5,47.32000000000001,7.800000000000001,4481.0,40.00892857142857,15.648562300319488,0.0006104971171347917,0.0002387817547923932,0.0005753354245223234,True,True,9,PV+/PNN+,155.9025,14.089046387994957,47.32000000000001,7.800000000000001,0.9521949291229248
10,102.0,618.0,47.74250000000001,7.800000000000001,8919.0,78.929203539823,60.120370370370374,0.001204382445102968,0.0009173780479189803,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9051299691200256
11,776.5,1092.5,47.32000000000001,7.800000000000001,10137.0,90.50892857142857,85.75954198473282,0.0013810777229179608,0.0013086067289956942,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9643988013267517
12,316.0,1049.5,45.63,7.800000000000001,6120.0,56.666666666666664,29.910179640718564,0.0008646779074794639,0.0004564000860718481,0.0003182166889244132,True,True,12,PV+/PNN+,107.31500000000001,11.689213050640065,45.63,7.800000000000001,0.8486971855163574
13,831.5,780.0,45.63,7.800000000000001,16578.0,153.5,92.16974169741698,0.0023422598611429007,0.001406420106773739,0.0003727663886933527,True,True,13,PV+/PNN+,89.57000000000001,10.679141633199201,45.63,7.800000000000001,0.9612413644790649
14,416.0,23.0,47.74250000000001,7.800000000000001,14305.0,126.59292035398231,124.97747747747748,0.001931684143648162,0.0019070340654227128,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9749752283096313
15,679.5,861.0,45.63,7.800000000000001,15602.0,144.46296296296296,141.08045977011494,0.002204363515113496,0.0021527498248281826,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9606665968894958
16,638.0,268.0,47.74250000000001,7.800000000000001,6637.0,58.73451327433628,46.183381088825215,0.000896231224144904,0.0007047132232978594,0.0006190641698385652,True,True,16,PV+/PNN+,114.07500000000002,12.051755103123515,47.74250000000001,7.800000000000001,0.889454185962677
17,572.5,136.5,47.32000000000001,7.800000000000001,10648.0,95.07142857142857,57.19911504424779,0.0014506970103216384,0.0008728025489318348,0.0003474479285877775,True,True,17,PV+/PNN+,126.75000000000001,12.703665309475918,47.32000000000001,7.800000000000001,0.8887600302696228
18,413.5,1139.5,47.32000000000001,7.800000000000001,23914.0,213.51785714285714,107.97916666666667,0.0032580736574785558,0.001647656468553699,0.0003667519297977912,True,True,18,PV+/PNN+,96.33000000000001,11.074798659313778,47.32000000000001,7.800000000000001,0.8829232454299927
19,918.5,918.0,45.63,7.800000000000001,7535.0,69.76851851851852,63.22739018087855,0.001064599351774144,0.0009647881312409942,0.00026031971037340584,True,True,19,PV+/PNN+,161.81750000000002,14.353830151920503,45.63,7.800000000000001,0.8839085102081299
20,883.5,471.5,47.32000000000001,7.800000000000001,22099.0,197.3125,82.55700325732899,0.003010795757991913,0.0012597391204292208,0.0003655161114008658,True,True,20,PV+/PNN+,128.8625,12.809091725545372,47.32000000000001,7.800000000000001,0.9101388454437256
21,619.5,696.0,45.63,7.800000000000001,16003.0,148.17592592592592,121.50416666666666,0.0022610196982669707,0.001854034739706518,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9767390489578247
22,223.5,1087.5,47.32000000000001,7.800000000000001,3669.0,32.75892857142857,15.115107913669064,0.0004998692083837426,0.0002306417626256056,0.0002797880115344066,True,True,22,PV+/PNN+,109.42750000000001,11.803703667980955,47.32000000000001,7.800000000000001,0.8891595005989075
23,916.5,968.0,45.63,7.800000000000001,16222.0,150.2037037037037,123.25373134328358,0.0022919616037797162,0.001880731385416702,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9665755033493042
