label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,586.5,1060.0,45.63,7.800000000000001,7566.0,70.05555555555556,54.64325842696629,0.0010689792562074548,0.0008338026768439199,0.0007543357482021357,True,True,1,PV+/PNN+,150.41000000000003,13.838640103840255,45.63,7.800000000000001,0.917577862739563
2,388.0,1073.0,47.74250000000001,7.800000000000001,8142.0,72.05309734513274,51.746212121212125,0.0010994597901141793,0.0007895965838286736,0.0006108070460987545,True,True,2,PV+/PNN+,72.2475,9.591056980763573,47.74250000000001,7.800000000000001,0.959377646446228
3,529.5,535.0,45.63,7.800000000000001,13957.0,129.2314814814815,72.17438692098092,0.0019719460056684445,0.0011013105504078878,0.0006376586715337002,True,True,3,PV+/PNN+,130.13000000000002,12.8719331087598,45.63,7.800000000000001,0.9285374879837036
4,560.0,963.5,45.63,7.800000000000001,9174.0,84.94444444444444,58.50847457627118,0.0012961691377804904,0.0008927820947016279,0.0005453254478645983,True,True,4,PV+/PNN+,104.78000000000002,11.550326380555243,45.63,7.800000000000001,0.9600393772125244
5,522.0,1222.5,45.63,7.800000000000001,9906.0,91.72222222222223,63.79352226720648,0.001399591397302544,0.0009734267531426944,0.0005767384103782397,True,True,5,PV+/PNN+,122.525,12.490143122425613,45.63,7.800000000000001,0.9181776642799377
6,692.5,463.5,47.32000000000001,7.800000000000001,9828.0,87.75,51.81764705882353,0.001338979171435111,0.0007906866111058752,0.0006463085102747982,True,True,6,PV+/PNN+,68.8675,9.364017532397558,47.32000000000001,7.800000000000001,0.9786730408668518
7,269.0,80.5,45.63,7.800000000000001,3505.0,32.4537037037037,20.93918918918919,0.0004952117754437126,0.00031951154633690684,0.0005065995269703213,True,True,7,PV+/PNN+,82.3875,10.24202240731137,45.63,7.800000000000001,0.9565126299858093
8,834.0,565.0,47.74250000000001,7.800000000000001,15682.0,138.7787610619469,168.9757281553398,0.002117628153840649,0.002578404335932552,0.00028304798275043184,True,True,8,PV+/PNN+,46.89750000000001,7.727337934192946,47.74250000000001,7.800000000000001,0.9269110560417175
9,235.0,863.5,45.63,7.800000000000001,6469.0,59.898148148148145,46.07715133531157,0.0009139871541641588,0.000703092261162914,0.0004601264357200317,True,True,9,PV+/PNN+,120.41250000000001,12.382001319674572,45.63,7.800000000000001,0.9272462725639343
10,450.5,268.0,45.63,7.800000000000001,18431.0,170.65740740740742,100.43027888446215,0.002604065116463072,0.0015324678245893363,0.0004968404602188077,True,True,10,PV+/PNN+,76.89500000000001,9.894733689817546,45.63,7.800000000000001,0.9770095348358154
11,914.5,587.5,47.32000000000001,7.800000000000001,15771.0,140.8125,68.53939393939395,0.002148661020828565,0.0010458441129075143,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9743260145187378
12,801.5,901.5,47.32000000000001,7.800000000000001,7453.0,66.54464285714286,52.686346863468636,0.001015406162464986,0.0008039421204466108,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9717490077018738
13,576.5,406.5,47.32000000000001,7.800000000000001,8544.0,76.28571428571429,48.29347826086956,0.0011640453846908415,0.0007369112422502413,0.0005507579560835234,True,True,13,PV+/PNN+,76.47250000000001,9.867512912824576,47.32000000000001,7.800000000000001,0.9829456806182861
14,1013.5,23.5,47.32000000000001,7.800000000000001,3606.0,32.19642857142857,26.796875,0.0004912860085668509,0.00040889410238803694,0.0005417409630270245,True,True,14,PV+/PNN+,70.5575,9.47821708854842,47.32000000000001,7.800000000000001,0.8538785576820374
15,877.5,740.0,45.63,7.800000000000001,7004.0,64.85185185185185,37.241176470588236,0.0009895758274487197,0.0005682639272234414,0.00028191790945416087,True,True,15,PV+/PNN+,86.19000000000001,10.475710780692815,45.63,7.800000000000001,0.911862313747406
16,893.5,185.0,45.63,7.800000000000001,17053.0,157.89814814814815,128.5372340425532,0.0024093713000404083,0.0019613524687961117,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.967433512210846
