label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,562.5,904.5,47.32000000000001,7.800000000000001,12366.0,110.41071428571429,55.86725663716814,0.0016847595069156068,0.0008524796923349071,0.0005794993814208407,True,True,1,PV+/PNN+,131.3975,12.93446918428965,47.32000000000001,7.800000000000001,0.947725772857666
2,610.0,1023.5,45.63,7.800000000000001,4046.0,37.46296296296296,26.51063829787234,0.0005716481721669789,0.0004045264102826328,0.0010758892707918599,True,True,2,PV+/PNN+,100.555,11.315060866864318,45.63,7.800000000000001,0.9642553925514221
3,624.0,343.0,47.74250000000001,7.800000000000001,6532.0,57.80530973451327,34.565320665083135,0.0008820524869842569,0.0005274329848948369,0.0006542549133238857,True,True,3,PV+/PNN+,99.28750000000001,11.24352130330585,47.74250000000001,7.800000000000001,0.9639930725097656
4,546.0,100.0,47.74250000000001,7.800000000000001,13130.0,116.19469026548673,60.57692307692308,0.0017730173230409206,0.0009243445956652641,0.0004948506008955952,True,True,4,PV+/PNN+,123.79250000000002,12.554581089850336,47.74250000000001,7.800000000000001,0.9692310094833374
5,613.0,700.0,47.74250000000001,7.800000000000001,8250.0,73.00884955752213,56.33957845433255,0.001114043634050845,0.0008596868612853063,0.0008632964322460181,True,True,5,PV+/PNN+,102.6675,11.433298778528327,47.74250000000001,7.800000000000001,0.9005215764045715
6,593.5,1153.0,45.63,7.800000000000001,5205.0,48.19444444444444,31.508130081300813,0.000735400083076897,0.00048078324683452833,0.0008891775586923098,True,True,6,PV+/PNN+,80.6975,10.136431727253225,45.63,7.800000000000001,0.913094162940979
7,608.0,790.5,45.63,7.800000000000001,8950.0,82.87037037037037,59.26378896882494,0.0012645207960688238,0.0009043074535564957,0.0010804216047036453,True,True,7,PV+/PNN+,93.3725,10.903465476204527,45.63,7.800000000000001,0.9803534746170044
8,623.5,220.0,45.63,7.800000000000001,4761.0,44.083333333333336,32.03512880562061,0.0006726685486127006,0.0004888247319084552,0.0005953561710027721,True,True,8,PV+/PNN+,101.4,11.362503678157625,45.63,7.800000000000001,0.9751198291778564
9,790.5,300.0,45.63,7.800000000000001,6978.0,64.61111111111111,35.285198555956676,0.00098590235921433,0.0005384176173946238,0.0005758546786241911,True,True,9,PV+/PNN+,74.36000000000001,9.730266828124844,45.63,7.800000000000001,0.9769394993782043
10,662.5,557.5,47.32000000000001,7.800000000000001,6626.0,59.160714285714285,37.02317880794702,0.000902734634709915,0.0005649374961157705,0.0005394778332639912,True,True,10,PV+/PNN+,85.76750000000001,10.450003476223014,47.32000000000001,7.800000000000001,0.9528169631958008
11,857.5,882.5,47.32000000000001,7.800000000000001,6854.0,61.19642857142857,28.186567164179106,0.000933797643571047,0.00043009944555091336,0.0006806113486579616,True,True,11,PV+/PNN+,87.45750000000001,10.552456940621719,47.32000000000001,7.800000000000001,0.925676703453064
12,447.0,1048.5,45.63,7.800000000000001,10574.0,97.9074074074074,38.581497797356825,0.001493971273478407,0.0005887159196972126,0.0004883634998212301,True,True,12,PV+/PNN+,86.19000000000001,10.475710780692815,45.63,7.800000000000001,0.9831261038780212
13,318.5,21.0,45.63,7.800000000000001,5482.0,50.75925925925926,32.86622073578595,0.0007745366484971277,0.0005015063818690158,0.000620194467756839,True,True,13,PV+/PNN+,76.05000000000001,9.840216835878625,45.63,7.800000000000001,0.9760111570358276
14,773.5,1115.5,47.32000000000001,7.800000000000001,9336.0,83.35714285714286,70.42,0.0012719484681031946,0.001074540321965362,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9684906601905823
15,830.5,542.5,47.32000000000001,7.800000000000001,9678.0,86.41071428571429,61.88085106382979,0.0013185429813948927,0.0009442412613691888,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9282978177070618
16,487.0,607.5,45.63,7.800000000000001,8999.0,83.32407407407408,39.91089108910891,0.001271443870818251,0.0006090011610453789,0.0005993663841082285,True,True,16,PV+/PNN+,96.75250000000001,11.099058926413035,45.63,7.800000000000001,0.9312273859977722
17,451.0,227.5,45.63,7.800000000000001,12172.0,112.70370370370371,44.636986301369866,0.0017197482826536005,0.000681116751375141,0.00043356884758113235,True,True,17,PV+/PNN+,103.09,11.456799931339813,45.63,7.800000000000001,0.985000729560852
18,625.0,492.5,45.63,7.800000000000001,6527.0,60.43518518518518,34.4031007751938,0.0009221818140716439,0.0005249576680429358,0.000629608770708503,True,True,18,PV+/PNN+,101.8225,11.386150953847226,45.63,7.800000000000001,0.9560156464576721
19,422.0,542.5,45.63,7.800000000000001,12690.0,117.5,47.13398692810458,0.0017929350728618295,0.0007192185386145506,0.0005912000036231468,True,True,19,PV+/PNN+,92.5275,10.854016398342266,45.63,7.800000000000001,0.967082142829895
20,874.0,1076.5,45.63,7.800000000000001,6223.0,57.620370370370374,24.982456140350877,0.0008792304931772392,0.000381207845278872,0.0004922585275291984,True,True,20,PV+/PNN+,103.93500000000002,11.50365820433001,45.63,7.800000000000001,0.9854089617729187
21,813.5,96.0,45.63,7.800000000000001,9603.0,88.91666666666667,27.45,0.0013567813636479237,0.0004188601510643168,0.00040856213652590035,True,True,21,PV+/PNN+,88.30250000000001,10.603312449370561,45.63,7.800000000000001,0.9763817191123962
22,738.5,445.0,45.63,7.800000000000001,9201.0,85.19444444444444,46.336309523809526,0.0012999838932546647,0.0007070467616359125,0.00032059596261930893,True,True,22,PV+/PNN+,82.3875,10.24202240731137,45.63,7.800000000000001,0.9250056743621826
23,448.0,305.5,45.63,7.800000000000001,17489.0,161.9351851851852,81.74269005847954,0.002470972536586331,0.0012473134974972083,0.0005624039499068109,True,True,23,PV+/PNN+,56.1925,8.458517193783473,45.63,7.800000000000001,0.9755319356918335
