label,centroid_y,centroid_x,area_um2,diameter_um,dapi_mean_intensity,wfa_sum_intensity,is_pnn_plus,is_pv_plus
1,2.75,3.09375,13.520000000000001,4.148999716174901,12.375,8737,False,False
2,6.3125,38.78125,54.080000000000005,8.297999432349801,7.390625,15746,False,False
3,3.7972972972972974,59.32432432432432,31.265000000000004,6.309345002941657,9.027027027027026,14764,False,False
4,2.183673469387755,123.59183673469387,20.7025,5.134125210284583,12.326530612244898,16843,False,False
5,2.325,156.875,16.900000000000002,4.638722701997206,8.5,16235,False,False
6,4.302752293577981,179.05504587155963,46.0525,7.6574058357851245,8.247706422018348,16541,False,False
7,4.168539325842697,214.85393258426967,37.602500000000006,6.919320051920128,10.089887640449438,20566,False,False
8,4.0,242.68,42.25000000000001,7.3344645861208315,17.54,39902,False,False
9,4.079545454545454,254.9431818181818,37.18000000000001,6.880337656921596,48.67045454545455,40249,False,False
10,3.3684210526315788,316.57894736842104,24.082500000000003,5.537399329656889,9.491228070175438,18722,False,False
11,4.0625,348.7395833333333,40.56,7.186278309003779,11.739583333333334,24983,False,False
12,2.2419354838709675,373.11290322580646,26.195000000000004,5.775163190277621,12.32258064516129,24244,False,False
13,4.070422535211268,386.4788732394366,29.997500000000002,6.180129710871209,13.591549295774648,27031,False,False
14,3.452830188679245,397.0566037735849,22.392500000000002,5.3395708165996005,12.830188679245284,26691,False,False
15,4.5638297872340425,404.98936170212767,39.715,7.1110272478142695,14.712765957446809,27669,False,False
16,2.8541666666666665,414.9375,20.28,5.081466123790367,15.6875,26121,False,False
17,3.663157894736842,437.38947368421054,40.1375,7.148751795020415,13.23157894736842,27059,False,False
18,3.717948717948718,448.87179487179486,32.955000000000005,6.477623730716943,15.461538461538462,26260,False,False
19,4.350515463917525,469.7319587628866,40.9825,7.22360987610134,10.948453608247423,25689,False,False
20,3.839080459770115,484.97701149425285,36.7575,6.8411331346205175,11.942528735632184,23426,False,False
21,4.25,505.625,40.56,7.186278309003779,11.770833333333334,22653,False,False
22,1.5862068965517242,513.3103448275862,12.252500000000001,3.9497300568352243,16.82758620689655,20415,False,False
23,4.72289156626506,569.6987951807229,35.0675,6.682015245043993,9.25301204819277,18099,False,False
24,2.711864406779661,596.6610169491526,24.927500000000002,5.633709146857493,8.610169491525424,16295,False,False
25,3.58,604.22,21.125000000000004,5.186249645218625,9.46,16644,False,False
26,3.727272727272727,693.969696969697,27.885,5.958547197508803,8.545454545454545,16041,False,False
27,3.6440677966101696,741.9491525423729,24.927500000000002,5.633709146857493,10.847457627118644,19916,False,False
28,3.0533333333333332,792.1733333333333,31.687500000000004,6.351832654737959,9.373333333333333,18449,False,False
29,2.0689655172413794,996.6206896551724,12.252500000000001,3.9497300568352243,2.4482758620689653,12539,False,False
30,4.813559322033898,334.7457627118644,24.927500000000002,5.633709146857493,9.796610169491526,23342,False,False
31,7.962365591397849,524.6021505376344,78.58500000000001,10.002876067562408,10.478494623655914,24428,False,False
32,7.305785123966942,631.2644628099174,51.1225,8.067911044732915,8.553719008264462,17858,False,False
33,7.3509933774834435,725.4370860927153,63.79750000000001,9.01274097349089,11.357615894039736,21540,False,False
34,3.3055555555555554,936.1388888888889,15.21,4.4006787516724994,9.63888888888889,17566,False,False
35,8.695121951219512,328.1585365853659,34.645,6.641640160935379,8.817073170731707,24919,False,False
36,7.6063829787234045,621.1489361702128,39.715,7.1110272478142695,7.9787234042553195,18187,False,False
37,6.7444444444444445,662.6,38.025000000000006,6.958084052995808,9.122222222222222,17023,False,False
38,6.132075471698113,845.7924528301887,22.392500000000002,5.3395708165996005,10.622641509433961,19013,False,False
39,8.0,27.295774647887324,29.997500000000002,6.180129710871209,7.985915492957746,16756,False,False
40,7.77,292.17,42.25000000000001,7.3344645861208315,9.46,25962,False,False
41,7.620253164556962,646.0253164556962,33.377500000000005,6.519014718835807,8.329113924050633,18142,False,False
42,6.982758620689655,821.8793103448276,24.505000000000003,5.58576181408903,10.551724137931034,20677,False,False
43,6.357142857142857,993.2142857142857,17.745,4.753276314430444,4.904761904761905,15894,False,False
44,7.773584905660377,120.64150943396227,22.392500000000002,5.3395708165996005,7.962264150943396,21787,False,False
45,8.236842105263158,140.92105263157896,32.11000000000001,6.394037987175715,9.473684210526315,19951,False,False
46,9.715686274509803,195.5686274509804,43.095000000000006,7.407446130776911,8.294117647058824,20354,False,False
47,9.149253731343284,299.7164179104478,28.307500000000005,6.003518003020447,10.880597014925373,23114,False,False
48,9.8125,95.3,33.800000000000004,6.560144557252417,11.45,22109,False,False
49,10.268292682926829,785.3658536585366,34.645,6.641640160935379,9.24390243902439,23396,False,False
50,8.963636363636363,1021.4363636363636,46.475,7.692451354514157,3.3727272727272726,10483,False,False
51,7.888888888888889,1049.4888888888888,19.012500000000003,4.920108417939312,1.8444444444444446,5292,False,False
52,11.177777777777777,155.42222222222222,38.025000000000006,6.958084052995808,8.511111111111111,21354,False,False
53,10.352380952380953,273.4761904761905,44.362500000000004,7.51558975086544,13.047619047619047,43129,False,False
54,10.054794520547945,373.90410958904107,30.842500000000005,6.266569289371519,12.04109589041096,33148,False,False
55,11.622448979591837,477.7040816326531,41.405,7.260749503306075,13.959183673469388,30181,False,False
56,11.104761904761904,556.1238095238095,44.362500000000004,7.51558975086544,11.99047619047619,23540,False,False
57,10.268292682926829,611.329268292683,34.645,6.641640160935379,9.939024390243903,20064,False,False
58,10.231884057971014,797.2028985507246,29.152500000000003,6.092463855279885,10.202898550724637,23242,False,False
59,10.088888888888889,840.0222222222222,19.012500000000003,4.920108417939312,9.466666666666667,22055,False,False
60,11.407407407407407,8.666666666666666,34.222500000000004,6.601018127508749,10.358024691358025,12403,False,False
61,11.75,172.80555555555554,30.42,6.223499574262349,8.208333333333334,20644,False,False
62,12.0,228.73493975903614,35.0675,6.682015245043993,11.325301204819278,37800,False,False
63,13.653846153846153,86.61538461538461,43.940000000000005,7.479715609277069,7.471153846153846,23095,False,False
64,12.759036144578314,258.69879518072287,35.0675,6.682015245043993,49.25301204819277,47595,False,False
65,12.18,537.94,21.125000000000004,5.186249645218625,9.86,26404,False,False
66,12.716216216216216,704.0945945945946,31.265000000000004,6.309345002941657,10.95945945945946,21097,False,False
67,13.571428571428571,131.94285714285715,29.575000000000003,6.136453335237093,12.414285714285715,24552,False,False
68,13.924731182795698,448.86021505376345,39.292500000000004,7.073101498742004,20.193548387096776,33879,False,False
69,14.642857142857142,680.6964285714286,47.32000000000001,7.762067717874401,8.517857142857142,20435,False,False
70,14.136363636363637,791.4545454545455,18.590000000000003,4.865133414062422,10.386363636363637,25721,False,False
71,13.267441860465116,1011.4883720930233,36.335,6.801702644040839,4.4186046511627906,15274,False,False
72,14.150684931506849,1075.7671232876712,30.842500000000005,6.266569289371519,1.1369863013698631,4927,False,False
73,16.256637168141594,489.1504424778761,47.74250000000001,7.796642800880295,13.008849557522124,31528,False,False
