label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
42,381.0,987.0,47.74250000000001,7.796642800880295,12019.0,True,True,85,PV+/PNN+,105.20250000000001,11.573589901365995,47.74250000000001,7.796642800880295,0.9093947410583496
43,252.5,608.0,45.63,7.622199185685551,7042.0,True,True,56,PV+/PNN+,99.71000000000001,11.267418293714986,45.63,7.622199185685551,0.9650217890739441
44,223.0,716.5,45.63,7.622199185685551,3049.0,True,True,51,PV+/PNN+,100.9775,11.338807085778242,45.63,7.622199185685551,0.8529183268547058
45,153.0,537.5,45.63,7.622199185685551,4629.0,True,True,29,PV+/PNN+,96.75250000000001,11.099058926413035,45.63,7.622199185685551,0.9617566466331482
46,466.5,633.5,47.32000000000001,7.762067717874401,6066.0,True,True,108,PV+/PNN+,98.44250000000001,11.195574298917911,47.32000000000001,7.762067717874401,0.9678195714950562
47,282.0,563.0,47.74250000000001,7.796642800880295,7257.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9541897177696228
48,488.5,528.0,45.63,7.622199185685551,10777.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9749819040298462
49,246.0,880.5,45.63,7.622199185685551,3713.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6970300078392029
50,394.0,542.0,47.74250000000001,7.796642800880295,7290.0,True,True,89,PV+/PNN+,67.60000000000001,9.277445403994411,47.74250000000001,7.796642800880295,0.9866134524345398
51,329.5,953.5,47.32000000000001,7.762067717874401,7004.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.9277522563934326
52,328.0,822.0,47.74250000000001,7.796642800880295,6785.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.9427167177200317
53,319.0,578.5,45.63,7.622199185685551,6258.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.7647041082382202
54,316.0,845.5,45.63,7.622199185685551,7214.0,True,True,68,PV+/PNN+,93.3725,10.903465476204527,45.63,7.622199185685551,0.9059345722198486
55,64.0,738.0,47.74250000000001,7.796642800880295,1303.0,True,True,9,PV+/PNN+,94.21750000000002,10.952691304245054,47.74250000000001,7.796642800880295,0.8672149777412415
56,417.5,896.0,45.63,7.622199185685551,7483.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.720902681350708
57,462.0,926.0,47.74250000000001,7.796642800880295,7900.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8535609245300293
58,493.0,970.0,47.74250000000001,7.796642800880295,5441.0,True,True,119,PV+/PNN+,87.03500000000001,10.526937055764364,47.74250000000001,7.796642800880295,0.7746875882148743
59,374.0,842.0,47.74250000000001,7.796642800880295,5502.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.6795872449874878
60,382.5,666.5,47.32000000000001,7.762067717874401,5761.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.8548026084899902
61,154.5,828.0,45.63,7.622199185685551,1282.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.4185052812099457
62,369.5,703.5,47.32000000000001,7.762067717874401,3780.0,True,True,81,PV+/PNN+,76.89500000000001,9.894733689817546,47.32000000000001,7.762067717874401,0.9106466174125671
63,257.5,853.5,47.32000000000001,7.762067717874401,2241.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.762067717874401,0.804085373878479
64,365.0,747.5,45.63,7.622199185685551,3563.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.3536410331726074
65,330.0,693.0,47.74250000000001,7.796642800880295,4688.0,True,True,70,PV+/PNN+,76.47250000000001,9.867512912824576,47.74250000000001,7.796642800880295,0.6380648612976074
66,185.5,852.0,45.63,7.622199185685551,1377.0,True,True,39,PV+/PNN+,124.21500000000002,12.575987040756612,45.63,7.622199185685551,0.39989352226257324
67,322.0,529.5,45.63,7.622199185685551,4221.0,True,True,69,PV+/PNN+,72.2475,9.591056980763573,45.63,7.622199185685551,0.726457953453064
68,130.0,957.0,47.74250000000001,7.796642800880295,1388.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.572838544845581
69,213.5,767.0,45.63,7.622199185685551,1183.0,True,True,47,PV+/PNN+,98.44250000000001,11.195574298917911,45.63,7.622199185685551,0.42624858021736145
70,233.0,988.5,45.63,7.622199185685551,1958.0,True,True,52,PV+/PNN+,49.855000000000004,7.967267881951225,45.63,7.622199185685551,0.41634872555732727
71,459.0,1140.5,45.63,7.622199185685551,12134.0,True,True,107,PV+/PNN+,67.60000000000001,9.277445403994411,45.63,7.622199185685551,0.9679479598999023
72,393.0,1080.5,45.63,7.622199185685551,13006.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.9810938835144043
73,489.0,1071.0,47.74250000000001,7.796642800880295,15322.0,True,True,117,PV+/PNN+,99.28750000000001,11.24352130330585,47.74250000000001,7.796642800880295,0.920551061630249
74,424.0,1109.5,45.63,7.622199185685551,8805.0,True,True,93,PV+/PNN+,76.89500000000001,9.894733689817546,45.63,7.622199185685551,0.9145249128341675
75,426.0,1226.0,47.74250000000001,7.796642800880295,8091.0,True,True,95,PV+/PNN+,79.43,10.056511176263564,47.74250000000001,7.796642800880295,0.9596371650695801
76,285.5,1180.0,45.63,7.622199185685551,1959.0,True,True,62,PV+/PNN+,96.33000000000001,11.074798659313778,45.63,7.622199185685551,0.5793838500976562
77,271.0,1132.5,45.63,7.622199185685551,2238.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.6084416508674622
78,426.0,1044.0,47.74250000000001,7.796642800880295,8151.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.796642800880295,0.8591681122779846
79,345.5,1243.0,45.63,7.622199185685551,4402.0,True,True,73,PV+/PNN+,95.90750000000001,11.050485131282139,45.63,7.622199185685551,0.7911516427993774
80,97.5,1009.0,45.63,7.622199185685551,1125.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.32209473848342896
81,288.5,1240.0,45.63,7.622199185685551,2413.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.5915913581848145
82,92.0,1182.5,45.63,7.622199185685551,1084.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.622199185685551,0.5878412127494812
