label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,904.0,366.0,47.74250000000001,7.800000000000001,11982.0,106.03539823008849,67.65443425076452,0.0016179964634178453,0.0010323404936410242,0.00011301848884819816,True,True,1,PV+/PNN+,126.75000000000001,12.703665309475918,47.74250000000001,7.800000000000001,0.9664490818977356
2,215.5,751.0,45.63,7.800000000000001,8347.0,77.28703703703704,41.45220588235294,0.0011793245904789355,0.0006325201172251917,0.0001337135566205951,True,True,2,PV+/PNN+,139.00250000000003,13.303513814667516,45.63,7.800000000000001,0.9038034081459045
3,856.0,542.0,47.74250000000001,7.800000000000001,8901.0,78.76991150442478,33.13527851458886,0.0012019518044468571,0.0005056119404072459,0.00011931348194930988,True,True,3,PV+/PNN+,149.56500000000003,13.799712769051196,47.74250000000001,7.800000000000001,0.9673094153404236
4,712.0,689.5,45.63,7.800000000000001,5293.0,49.00925925925926,43.480132450331126,0.0007478333601779089,0.0006634642931308633,0.00016596466047004473,True,True,4,PV+/PNN+,106.04750000000001,11.619977221161072,45.63,7.800000000000001,0.9854471683502197
5,805.5,985.5,47.32000000000001,7.800000000000001,6027.0,53.8125,47.18025751072961,0.0008211261158159762,0.0007199245824479989,0.00014670602098065645,True,True,5,PV+/PNN+,129.28500000000003,12.830073052835106,47.32000000000001,7.800000000000001,0.9353163242340088
6,884.5,963.5,47.32000000000001,7.800000000000001,4396.0,39.25,36.440677966101696,0.0005989166094453346,0.0005560491030152086,0.0001335291152023202,True,True,6,PV+/PNN+,127.17250000000001,12.724820470357628,47.32000000000001,7.800000000000001,0.9290403127670288
7,1023.0,93.5,45.63,7.800000000000001,4516.0,41.81481481481482,38.205555555555556,0.0006380531748655652,0.0005829794087976738,0.000197491168567291,True,True,7,PV+/PNN+,88.30250000000001,10.603312449370561,45.63,7.800000000000001,0.9068945646286011
8,526.5,811.5,47.32000000000001,7.800000000000001,8743.0,78.0625,93.8936170212766,0.0011911573968108645,0.0014327247580876875,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9680954217910767
9,176.0,461.0,47.74250000000001,7.800000000000001,3872.0,34.26548672566372,16.989795918367346,0.0005228578122478633,0.0002592476679387708,0.00010797574542138515,True,True,9,PV+/PNN+,133.0875,13.017383297342864,47.74250000000001,7.800000000000001,0.947089672088623
10,686.0,908.5,45.63,7.800000000000001,6073.0,56.23148148148148,31.476489028213166,0.0008580374072096053,0.0004803004353126294,0.00021186920706261516,True,True,10,PV+/PNN+,69.7125,9.421290344870497,45.63,7.800000000000001,0.9824492931365967
11,664.0,1053.5,45.63,7.800000000000001,5775.0,53.47222222222222,42.46236559139785,0.0008159338097539059,0.0006479341663446685,0.0001252087518967812,True,True,11,PV+/PNN+,76.05000000000001,9.840216835878625,45.63,7.800000000000001,0.9634292125701904
12,486.5,1209.0,45.63,7.800000000000001,6531.0,60.47222222222222,36.203252032520325,0.0009227469630307808,0.0005524262154958469,0.00021722913116824767,True,True,12,PV+/PNN+,60.84,8.801357503344999,45.63,7.800000000000001,0.975328803062439
13,829.5,769.5,47.32000000000001,7.800000000000001,5364.0,47.892857142857146,29.963414634146343,0.0007307981558382108,0.000457212400002233,0.00013184532514970323,True,True,13,PV+/PNN+,139.84750000000003,13.343888759741318,47.32000000000001,7.800000000000001,0.9451677799224854
14,454.0,319.0,47.74250000000001,7.800000000000001,15245.0,134.91150442477877,73.75465838509317,0.0020586176001339556,0.001125423947281501,0.0001147162323468771,True,True,14,PV+/PNN+,106.04750000000001,11.619977221161072,47.74250000000001,7.800000000000001,0.9636635184288025
15,448.0,198.5,45.63,7.800000000000001,11037.0,102.19444444444444,73.46917808219177,0.0015593872654985038,0.001121067797088453,0.00011968621902245158,True,True,15,PV+/PNN+,116.18750000000001,12.162833535156055,45.63,7.800000000000001,0.9314497113227844
