label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,is_pnn_plus,is_pv_plus
41,433.29605263157896,632.8881578947369,64.22000000000001,9.042535239792663,1998.0,False,True
42,442.99441340782124,301.16759776536315,75.62750000000001,9.812844830601293,6214.0,True,True
43,450.9478021978022,1194.8461538461538,153.79000000000002,13.993266580209951,1456.0,False,True
44,458.4798534798535,942.8571428571429,115.34250000000002,12.118524340389614,5591.0,True,True
45,459.1698113207547,628.7484276729559,67.17750000000001,9.24840794496255,1566.0,False,True
46,459.1857923497268,957.0928961748634,77.31750000000001,9.92187978661609,4852.0,False,True
47,463.14406779661016,885.2245762711865,99.71000000000001,11.267418293714986,2989.0,False,True
48,465.8219895287958,178.67539267015707,80.6975,10.136431727253225,10727.0,True,True
49,473.6014492753623,1233.0579710144928,58.30500000000001,8.616045012404687,807.0,False,True
50,477.4575163398693,881.2875816993464,64.64250000000001,9.072231658778492,2189.0,False,True
51,531.0109649122807,1038.686403508772,192.66000000000003,15.662130464552915,2433.0,False,True
52,528.6600985221675,895.7290640394089,85.76750000000001,10.450003476223014,4948.0,False,True
53,555.9109947643979,667.2513089005236,80.6975,10.136431727253225,7765.0,True,True
54,563.1954022988506,890.8965517241379,110.27250000000001,11.849190170505672,3245.0,False,True
55,568.8542713567839,675.2060301507538,84.07750000000001,10.346535546861599,8179.0,True,True
56,571.4670658682635,515.748502994012,70.5575,9.47821708854842,5580.0,True,True
57,580.9438775510204,850.5204081632653,82.81,10.268250420569165,1406.0,False,True
58,584.6736842105263,518.7052631578947,80.275,10.109861742556879,4908.0,False,True
59,614.9857142857143,630.6285714285714,59.150000000000006,8.67825553156191,5721.0,True,True
60,616.9430379746835,1221.5189873417721,66.75500000000001,9.219279028687428,2718.0,False,True
61,617.1347517730496,1251.9645390070923,59.572500000000005,8.709194152086374,5090.0,True,True
62,628.1955555555555,135.4488888888889,95.06250000000001,11.001696879181248,5423.0,True,True
63,629.5410958904109,411.9657534246575,61.68500000000001,8.86226727857993,2437.0,False,True
64,640.7851851851852,76.32592592592593,57.03750000000001,8.521877758618217,3827.0,False,True
65,644.1374045801526,93.6030534351145,55.347500000000004,8.394678415652944,2633.0,False,True
66,645.21875,624.775,67.60000000000001,9.277445403994411,4595.0,False,True
67,654.203488372093,133.05232558139534,72.67,9.619060126431496,3410.0,False,True
68,700.5698924731183,342.2043010752688,39.292500000000004,7.073101498742004,2292.0,False,True
69,707.7443609022556,452.50375939849624,56.1925,8.458517193783473,2167.0,False,True
70,717.582995951417,1008.2064777327935,104.35750000000002,11.5270159100133,4419.0,False,True
71,727.987012987013,667.461038961039,65.06500000000001,9.101831188183693,4078.0,False,True
72,739.8072916666666,360.6875,81.12,10.162932247580734,3949.0,False,True
73,743.4557823129252,426.97278911564626,62.10750000000001,8.892565716633143,8180.0,True,True
74,758.3924528301886,893.8452830188679,111.9625,11.93964331659077,7012.0,True,True
75,759.4677419354839,486.25,52.39000000000001,8.167314108608483,3979.0,False,True
76,759.331081081081,1083.3581081081081,62.53000000000001,8.922761272851007,2699.0,False,True
77,767.5302325581396,628.660465116279,90.8375,10.754436161179271,4945.0,False,True
78,765.6369426751593,1116.7643312101911,66.33250000000001,9.190057785517194,1484.0,False,True
79,768.4961832061068,862.9007633587786,55.347500000000004,8.394678415652944,1555.0,False,True
80,772.5582524271845,298.7330097087379,87.03500000000001,10.526937055764364,4457.0,False,True
81,769.8521739130434,1077.2956521739131,48.587500000000006,7.8653370162898755,3715.0,False,True
82,778.60101010101,922.4141414141415,83.65500000000002,10.320506485382394,3811.0,False,True
83,777.8148148148148,559.6878306878307,79.8525,10.0832217443615,4107.0,False,True
84,781.6193548387097,406.1741935483871,130.97500000000002,12.913657474615313,4485.0,False,True
85,779.4204081632653,1068.0367346938776,103.51250000000002,11.480252975191728,4838.0,False,True
86,791.1422222222222,1148.4888888888888,95.06250000000001,11.001696879181248,1281.0,False,True
87,792.6428571428571,321.76428571428573,59.150000000000006,8.67825553156191,4654.0,False,True
88,810.7913043478261,1047.7434782608696,97.17500000000001,11.123266281072276,5334.0,True,True
89,815.0311526479751,394.5109034267913,135.6225,13.14077357524452,9092.0,True,True
90,811.275,948.2,33.800000000000004,6.560144557252417,2055.0,False,True
91,813.4418604651163,618.6918604651163,72.67,9.619060126431496,2865.0,False,True
92,817.9832775919732,928.5284280936455,126.32750000000001,12.682474860512489,7123.0,True,True
93,821.6618357487922,569.3381642512078,87.45750000000001,10.552456940621719,2245.0,False,True
94,840.0985221674877,528.7586206896551,85.76750000000001,10.450003476223014,4387.0,False,True
95,845.2712765957447,1036.3191489361702,79.43,10.056511176263564,2672.0,False,True
96,848.5851528384279,253.46288209606988,96.75250000000001,11.099058926413035,6260.0,True,True
97,857.7305699481865,787.1865284974093,81.5425,10.18936384552868,2418.0,False,True
98,864.2389380530974,960.7787610619469,47.74250000000001,7.796642800880295,1958.0,False,True
99,868.7435897435897,554.6666666666666,82.3875,10.24202240731137,3815.0,False,True
100,868.8376068376068,218.12820512820514,49.432500000000005,7.933436443000028,2648.0,False,True
101,872.2809523809524,992.9666666666667,88.72500000000001,10.628648954906136,2693.0,False,True
102,876.8058823529411,1044.605882352941,71.825,9.562971834142516,1598.0,False,True
103,881.3818181818182,269.04848484848486,69.7125,9.421290344870497,4885.0,False,True
104,882.5730337078652,519.5393258426966,75.20500000000001,9.785396259825553,5369.0,True,True
105,902.6280193236715,468.18840579710144,87.45750000000001,10.552456940621719,3642.0,False,True
106,904.6695652173913,592.9391304347826,97.17500000000001,11.123266281072276,4249.0,False,True
107,907.3701657458563,720.7182320441989,76.47250000000001,9.867512912824576,2243.0,False,True
108,917.2918287937744,422.7548638132296,108.58250000000001,11.758041200225733,6159.0,True,True
109,927.3960396039604,356.0990099009901,128.0175,12.767025629258121,3411.0,False,True
110,923.552380952381,322.9809523809524,44.362500000000004,7.51558975086544,2144.0,False,True
111,927.3914728682171,972.031007751938,109.00500000000001,11.780894557454303,1381.0,False,True
112,928.5446428571429,590.34375,94.64000000000001,10.977221438676356,7268.0,True,True
113,934.2408759124088,281.2445255474453,115.76500000000001,12.140699151872026,4148.0,False,True
114,941.2535211267606,192.38028169014083,59.995000000000005,8.740023254338977,6610.0,True,True
115,948.060606060606,113.01010101010101,41.82750000000001,7.297700121093632,2013.0,False,True
116,952.9050279329609,95.73184357541899,75.62750000000001,9.812844830601293,6207.0,True,True
117,954.9405594405595,301.2972027972028,120.83500000000001,12.403705107268287,9026.0,True,True
118,953.4295774647887,502.2112676056338,59.995000000000005,8.740023254338977,2720.0,False,True
119,963.84375,341.3080357142857,94.64000000000001,10.977221438676356,7580.0,True,True
120,966.979674796748,151.8861788617886,103.93500000000002,11.50365820433001,1890.0,False,True
121,980.9959677419355,347.9959677419355,104.78000000000002,11.550326380555243,8588.0,True,True
122,1010.2477477477478,92.0945945945946,93.79500000000002,10.928106107575758,4106.0,False,True
123,1018.2957746478874,129.44600938967136,89.9925,10.704298656594888,2803.0,False,True
124,1017.9485294117648,503.79411764705884,57.46000000000001,8.553382035223404,789.0,False,True
125,1055.6408163265305,499.25714285714287,103.51250000000002,11.480252975191728,1259.0,False,True
126,1053.1263940520446,824.1449814126394,113.65250000000002,12.029416334885624,1310.0,False,True
127,1058.9583333333333,525.1018518518518,91.26,10.779417463505668,1048.0,False,True
128,1057.6724137931035,307.41379310344826,73.515,9.6748232609803,1307.0,False,True
