label,area,equivalent_diameter,mean_intensity,centroid-0,centroid-1,area_um2,equivalent_diameter_um
74,64.0,9.0270333367641,20357.53125,28.359375,673.859375,50.84517622967152,8.045998324300477
75,94.0,10.940041919714261,36734.40425531915,31.19148936170213,545.3723404255319,74.67885258733006,9.75110600237924
76,72.0,9.574614729634384,25296.583333333332,32.02777777777778,205.06944444444446,57.20082325838047,8.534069964792698
77,65.0,9.09728368293446,22618.492307692308,29.338461538461537,493.12307692307695,51.63963210826014,8.108614041611084
78,69.0,9.373021315815206,19645.608695652172,30.797101449275363,627.9855072463768,54.81745562261461,8.354385210204148
79,119.0,12.309163489997376,40752.512605042015,32.36134453781513,838.90756302521,94.5402495520455,10.97143492432941
80,53.0,8.214724333230155,18336.79245283019,29.358490566037737,918.5471698113207,42.10616156519673,7.321968996234298
81,56.0,8.444016491289505,18718.428571428572,28.678571428571427,976.4285714285714,44.48952920096258,7.526342266022409
82,93.0,10.881694613449236,19505.94623655914,31.591397849462364,12.376344086021506,73.88439670874143,9.699099732886042
83,216.0,16.583719174624104,27169.652777777777,38.22222222222222,158.92592592592592,171.6024697751414,14.781442774368495
84,107.0,11.67204486311899,28587.48598130841,35.074766355140184,847.392523364486,85.00677900898208,10.403556728580803
85,121.0,12.412170838050638,33138.20661157025,33.20661157024794,994.7768595041322,96.12916130922272,11.063247695913157
86,64.0,9.0270333367641,17621.46875,31.34375,226.984375,50.84517622967152,8.045998324300477
87,151.0,13.86575534383214,24375.582781456953,37.80794701986755,66.1523178807947,119.96283766688126,12.358860336459754
88,115.0,12.100518486599809,27065.678260869565,34.678260869565214,366.4347826086956,91.36242603769102,10.785464928974072
89,123.0,12.514330345744634,32744.18699186992,37.7479674796748,218.77235772357724,97.71807306639995,11.15430476827043
90,51.0,8.058239062071396,19086.549019607843,33.549019607843135,425.6862745098039,40.51724980801949,7.182490146145945
91,91.0,10.764051215546116,19721.9010989011,36.72527472527472,52.252747252747255,72.29548495156419,9.594241520106602
92,68.0,9.304852983362556,19950.720588235294,36.05882352941177,305.4117647058824,54.022999744025995,8.293625238658391
93,57.0,8.51907589177983,21691.824561403508,37.03508771929825,601.4035087719299,45.2839850795512,7.593244401866813
94,83.0,10.280023453913834,21957.31325301205,39.57831325301205,293.1566265060241,65.93983792285526,9.16281666393073
95,204.0,16.11647812414279,30920.441176470587,44.23529411764706,188.74019607843138,162.06899923207797,14.36498029229189
96,112.0,11.941642642883693,33763.22321428572,38.330357142857146,355.4642857142857,88.97905840192516,10.643855307670744
97,76.0,9.83698151873187,20060.21052631579,38.38157894736842,478.0,60.37864677273493,8.767923398880844
98,124.0,12.565098628628435,26807.516129032258,41.814516129032256,147.8790322580645,98.51252894498857,11.199555683357568
99,70.0,9.440697438826296,20287.72857142857,38.285714285714285,336.87142857142857,55.61191150120323,8.414706464377955
100,157.0,14.138550439257221,21403.305732484077,43.84076433121019,5.904458598726115,124.72957293841296,12.602008755080128
101,110.0,11.834540545406394,22358.763636363637,41.981818181818184,25.01818181818182,87.39014664474793,10.54839279361069
102,187.0,15.430353037616328,26943.57754010695,45.919786096256686,171.6096256684492,148.5632492960715,13.753421534225822
103,116.0,12.153015559492998,28056.44827586207,43.310344827586206,448.8534482758621,92.15688191627963,10.832256753571532
104,58.0,8.593479713983122,25767.862068965518,39.62068965517241,467.01724137931035,46.078440958139815,7.659562206004206
105,36.0,6.770275002573076,19629.416666666668,38.361111111111114,576.4444444444445,28.600411629190233,6.034498743225358
106,52.0,8.136857890256438,19877.365384615383,41.55769230769231,263.0769230769231,41.311705686608114,7.252564880140676
107,80.0,10.092530088080641,25270.025,43.075,827.725,63.556470287089404,8.995699599992633
108,42.0,7.312732791431452,24349.261904761905,41.26190476190476,950.8095238095239,33.367146900721934,6.518003599951944
109,61.0,8.812923024107548,28081.54098360656,41.67213114754098,1034.5081967213114,48.46180859390567,7.855156975589161
110,63.0,8.95623198216277,21332.285714285714,43.12698412698413,720.3492063492064,50.05072035108291,7.982891480753057
111,61.0,8.812923024107548,20237.245901639344,41.950819672131146,732.4754098360655,48.46180859390567,7.855156975589161
112,97.0,11.11324596323283,32841.65979381443,45.4639175257732,1008.1958762886597,77.0622202230959,9.905486671190642
113,161.0,14.317526556719258,26808.55900621118,49.453416149068325,56.56521739130435,127.90739645276743,12.76153420352669
114,59.0,8.667244841319219,30567.542372881355,44.86440677966102,274.6271186440678,46.87289683672844,7.7253107270073205
115,72.0,9.574614729634384,21390.75,44.75,673.7916666666666,57.20082325838047,8.534069964792698
116,70.0,9.440697438826296,25123.32857142857,45.01428571428571,865.9714285714285,55.61191150120323,8.414706464377955
117,166.0,14.538148590038452,25200.506024096387,50.596385542168676,40.22289156626506,131.87967584571052,12.958179595669034
118,150.0,13.81976597885342,21236.2,51.24,235.19333333333333,119.16838178829263,12.317868978640412
119,47.0,7.735777827895049,26261.0,46.38297872340426,598.3617021276596,37.33942629366503,6.895073178351208
120,50.0,7.978845608028654,21635.8,45.76,858.38,39.72279392943088,7.111724970660583
121,75.0,9.772050238058398,22719.08,48.413333333333334,423.9066666666667,59.58419089414632,8.710048684564047
122,115.0,12.100518486599809,30463.478260869564,50.97391304347826,209.33913043478262,91.36242603769102,10.785464928974072
123,40.0,7.136496464611085,19760.875,46.5,974.4,31.778235143544702,6.360920188671904
124,76.0,9.83698151873187,23450.815789473683,50.26315789473684,76.35526315789474,60.37864677273493,8.767923398880844
125,65.0,9.09728368293446,21101.246153846154,48.738461538461536,524.8153846153846,51.63963210826014,8.108614041611084
126,104.0,11.507254783503184,29641.798076923078,52.92307692307692,878.5961538461538,82.62341137321623,10.256675615485745
127,62.0,8.884866446580956,20270.548387096773,49.306451612903224,957.6935483870968,49.25626447249429,7.919281769978475
128,114.0,12.047792665040703,21697.219298245614,52.50877192982456,288.9298245614035,90.5679701591024,10.738469215533625
129,49.0,7.898654169668588,25900.775510204083,50.0,771.7755102040817,38.92833805084226,7.0402485337629175
130,73.0,9.640875829802336,22995.91780821918,49.52054794520548,1018.6438356164383,57.99527913696908,8.593129977205233
131,69.0,9.373021315815206,34381.17391304348,53.231884057971016,196.3768115942029,54.81745562261461,8.354385210204148
132,100.0,11.283791670955125,28602.38,52.43,1001.62,79.44558785886176,10.057497905375596
133,112.0,11.941642642883693,41016.03571428572,54.63392857142857,1051.0892857142858,88.97905840192516,10.643855307670744
134,281.0,18.91508160359296,24377.124555160142,59.14946619217082,85.36654804270462,223.24210188340152,16.859438667041765
135,198.0,15.877702285203682,24710.939393939392,58.62626262626262,104.97979797979798,157.30226396054627,14.15215400392945
136,81.0,10.155412503859614,17037.604938271605,52.93827160493827,131.5679012345679,64.35092616567802,9.051748114838038
137,124.0,12.565098628628435,27852.177419354837,54.604838709677416,247.09677419354838,98.51252894498857,11.199555683357568
138,81.0,10.155412503859614,23283.765432098764,53.25925925925926,515.9382716049382,64.35092616567802,9.051748114838038
139,62.0,8.884866446580956,27287.048387096773,54.54838709677419,924.1290322580645,49.25626447249429,7.919281769978475
140,71.0,9.507891862878783,18866.915492957745,56.605633802816904,65.85915492957747,56.406367379791845,8.474598369410229
141,62.0,8.884866446580956,23873.983870967742,55.95161290322581,455.0483870967742,49.25626447249429,7.919281769978475
142,65.0,9.09728368293446,22986.938461538462,56.06153846153846,753.0,51.63963210826014,8.108614041611084
143,81.0,10.155412503859614,24592.876543209877,59.25925925925926,2.6419753086419755,64.35092616567802,9.051748114838038
144,106.0,11.617374563210365,29438.56603773585,58.179245283018865,118.0754716981132,84.21232313039346,10.35482785774986
145,139.0,13.303394180365686,24328.06474820144,58.79136690647482,155.45323741007195,110.42936712381784,11.857615153230517
146,168.0,14.625465582862905,26417.041666666668,61.785714285714285,309.2738095238095,133.46858760288774,13.036007199903889
147,112.0,11.941642642883693,26441.76785714286,61.973214285714285,384.74107142857144,88.97905840192516,10.643855307670744
148,72.0,9.574614729634384,23991.208333333332,56.263888888888886,474.25,57.20082325838047,8.534069964792698
149,54.0,8.291859587312052,23824.555555555555,57.24074074074074,916.6111111111111,42.90061744378535,7.390721387184247
150,93.0,10.881694613449236,24289.935483870966,56.96774193548387,901.6559139784946,73.88439670874143,9.699099732886042
151,34.0,6.579524642479541,20530.323529411766,57.411764705882355,374.7647058823529,27.011499872012998,5.864478646875248
152,128.0,12.766152972845846,33172.3984375,61.953125,419.5078125,101.69035245934305,11.378759953056932
153,82.0,10.217907939900583,21879.80487804878,61.15853658536585,672.1951219512196,65.14538204426664,9.107451705918638
154,70.0,9.440697438826296,31974.67142857143,60.27142857142857,1006.1285714285714,55.61191150120323,8.414706464377955
155,63.0,8.95623198216277,23546.555555555555,60.44444444444444,482.46031746031747,50.05072035108291,7.982891480753057
156,59.0,8.667244841319219,21854.4406779661,60.3728813559322,518.1355932203389,46.87289683672844,7.7253107270073205
157,60.0,8.740387444736633,23566.75,61.0,599.5,47.66735271531705,7.7905043784071335
158,101.0,11.340070282773887,21935.58415841584,66.05940594059406,954.990099009901,80.24004373745038,10.107660300870862
159,85.0,10.403141895720198,19808.647058823528,63.188235294117646,48.77647058823529,67.52874968003249,9.27255490677404
160,84.0,10.341765891652821,22451.880952380954,63.88095238095238,251.83333333333334,66.73429380144387,9.217849090648697
161,117.0,12.205286835384658,20850.188034188035,64.23931623931624,284.36752136752136,92.95133779486825,10.878847320211015
162,65.0,9.09728368293446,24923.830769230768,61.90769230769231,469.0153846153846,51.63963210826014,8.108614041611084
163,60.0,8.740387444736633,18749.65,63.483333333333334,33.9,47.66735271531705,7.7905043784071335
164,96.0,11.055812783082736,23922.5625,63.25,198.61458333333334,76.26776434450728,9.85429518291233
165,74.0,9.706684619910241,23256.243243243243,63.74324324324324,736.581081081081,58.789735015557696,8.651786835464078
166,72.0,9.574614729634384,20339.527777777777,65.80555555555556,190.65277777777777,57.20082325838047,8.534069964792698
167,116.0,12.153015559492998,27863.568965517243,65.59482758620689,703.9741379310345,92.15688191627963,10.832256753571532
168,73.0,9.640875829802336,21468.08219178082,64.4931506849315,945.3835616438356,57.99527913696908,8.593129977205233
169,99.0,11.227230955528665,41282.868686868685,65.02020202020202,995.1212121212121,78.65113198027314,10.007084064574864
170,116.0,12.153015559492998,38200.862068965514,66.32758620689656,1047.0172413793102,92.15688191627963,10.832256753571532
171,80.0,10.092530088080641,19894.9875,65.2,213.875,63.556470287089404,8.995699599992633
172,72.0,9.574614729634384,22332.055555555555,66.44444444444444,828.5833333333334,57.20082325838047,8.534069964792698
173,95.0,10.998079684646791,22060.78947368421,65.14736842105263,907.7263157894737,75.47330846591866,9.802836370704288
174,21.0,5.170882945826411,21036.428571428572,64.19047619047619,922.8571428571429,16.683573450360967,4.608924545324348
175,45.0,7.569397566060481,23685.222222222223,63.06666666666667,986.4444444444445,35.75051453648779,6.746774699994475
176,136.0,13.159049284959082,25037.625,68.69117647058823,139.7941176470588,108.04599948805199,11.728957293750495
177,79.0,10.02925341359355,20849.98734177215,65.92405063291139,330.59493670886076,62.76201440850079,8.939299673472261
