label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,729.5,125.0,45.63,7.800000000000001,2601.0,24.083333333333332,18.113695090439276,0.00036748811067877215,0.00027639727001509536,0.00015539518622738636,True,True,1,PV+/PNN+,114.92000000000002,12.096308878371323,45.63,7.800000000000001,0.9485774636268616
2,635.5,232.5,47.32000000000001,7.800000000000001,6041.0,53.9375,28.70632911392405,0.0008230334935530633,0.00043803050452314104,0.00010420524771634865,True,True,2,PV+/PNN+,116.18750000000001,12.162833535156055,47.32000000000001,7.800000000000001,0.9698949456214905
3,719.5,274.0,45.63,7.800000000000001,5914.0,54.75925925925926,34.19887955182073,0.0008355727360839134,0.000521841451923716,9.155413138017853e-05,True,True,3,PV+/PNN+,103.93500000000002,11.50365820433001,45.63,7.800000000000001,0.9687905311584473
4,690.0,335.5,45.63,7.800000000000001,5745.0,53.19444444444444,36.56928838951311,0.0008116951925603791,0.0005580115722821868,0.00010275551075003808,True,True,4,PV+/PNN+,112.8075,11.984613883755783,45.63,7.800000000000001,0.9556309580802917
5,187.5,138.5,47.32000000000001,7.800000000000001,11301.0,100.90178571428571,57.057522123893804,0.0015396625576300559,0.0008706419794597361,8.138145011571424e-05,True,True,5,PV+/PNN+,83.65500000000002,10.320506485382394,47.32000000000001,7.800000000000001,0.9819735288619995
6,531.0,208.0,47.74250000000001,7.800000000000001,5829.0,51.584070796460175,36.84366576819407,0.0007871224658039242,0.0005621983027114377,8.576622652281092e-05,True,True,6,PV+/PNN+,122.525,12.490143122425613,47.74250000000001,7.800000000000001,0.8587654232978821
7,622.0,855.0,47.74250000000001,7.800000000000001,6549.0,57.95575221238938,54.05681818181818,0.0008843480920483616,0.0008248541723021008,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9690723419189453
8,424.0,187.0,47.74250000000001,7.800000000000001,3822.0,33.823008849557525,33.640625,0.0005161060326475551,0.0005133230334935531,0.00011296120578865069,True,True,8,PV+/PNN+,87.03500000000001,10.526937055764364,47.74250000000001,7.800000000000001,0.9477807879447937
9,733.0,963.0,47.74250000000001,7.800000000000001,4146.0,36.690265486725664,28.966666666666665,0.0005598575644575519,0.000442003000940973,0.00011720353783688224,True,True,9,PV+/PNN+,108.58250000000001,11.758041200225733,47.74250000000001,7.800000000000001,0.8167968392372131
10,1042.5,950.0,45.63,7.800000000000001,5240.0,48.51851851851852,39.6375,0.0007403451364693449,0.0006048294804303045,0.00013528814811338794,True,True,10,PV+/PNN+,100.9775,11.338807085778242,45.63,7.800000000000001,0.9678170084953308
11,345.5,1161.5,47.32000000000001,7.800000000000001,3937.0,35.151785714285715,18.516666666666666,0.0005363818679222662,0.0002825462221204954,8.8177666960484e-05,True,True,11,PV+/PNN+,99.28750000000001,11.24352130330585,47.32000000000001,7.800000000000001,0.9656057357788086
12,764.0,1089.0,47.74250000000001,7.800000000000001,6251.0,55.31858407079646,51.26008968609865,0.0008441074856305251,0.0007821788309468017,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9516772627830505
13,310.0,596.5,45.63,7.800000000000001,8324.0,77.07407407407408,45.62331838565022,0.0011760749839638983,0.0006961672142465891,7.99104874938492e-05,True,True,13,PV+/PNN+,121.25750000000001,12.425370984229163,45.63,7.800000000000001,0.9771872162818909
