label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score,is_in_roi,roi_region
1,551,1027,296.31705237,19.42376350908454,30636.0,82.13404825737265,68.60483870967742,2.32529787398822,1.9422722851433047,1.5219019099104223,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.4214471578598022,False,NONE
2,564,861,296.31705237,19.42376350908454,19658.0,52.702412868632706,45.185483870967744,1.4920585457259572,1.2792466925658794,1.4286432531101747,True,True,75,PV+/PNN+,82.61923176,10.25641618853639,296.31705237,19.42376350908454,-0.045424047857522964,False,NONE
3,520,1046,296.31705237,19.42376350908454,27793.0,74.51206434316354,66.06451612903226,2.109511810019409,1.8703531867748855,1.498941571914009,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.8559206128120422,False,NONE
4,465,913,296.31705237,19.42376350908454,34685.0,92.9892761394102,67.10483870967742,2.6326203407521027,1.8998057699162383,1.5984363698984674,True,True,44,PV+/PNN+,106.45170246,11.642101063659146,296.31705237,19.42376350908454,2.071413993835449,False,NONE
5,392,952,296.31705237,19.42376350908454,13822.0,37.056300268096514,33.935483870967744,1.0491012930625792,0.9607478283628808,1.5479803184989414,True,True,21,PV+/PNN+,108.04053384,11.72866062768403,296.31705237,19.42376350908454,0.1665930300951004,False,NONE
6,501,866,296.31705237,19.42376350908454,18189.0,48.76407506702413,48.774193548387096,1.3805602242450625,1.380846688673646,1.9207314847370127,True,True,52,PV+/PNN+,137.43391437,13.228238528376714,296.31705237,19.42376350908454,-0.854878842830658,False,NONE
7,386,1553,296.31705237,19.42376350908454,28101.0,75.33780160857908,58.12903225806452,2.132889266122959,1.6456916223478242,1.521334987984585,True,True,20,PV+/PNN+,146.96690265,13.679330108642857,296.31705237,19.42376350908454,2.1795411109924316,False,NONE
8,308,1382,296.31705237,19.42376350908454,18749.0,50.265415549597854,37.54032258064516,1.4230646898878814,1.0628044536666372,1.667317383887708,True,True,5,PV+/PNN+,115.98469074,12.152213577535832,296.31705237,19.42376350908454,1.0378025770187378,False,NONE
9,480,1630,296.31705237,19.42376350908454,43172.0,115.74262734584451,93.23387096774194,3.2767906977353256,2.639545067419977,3.0052531288639033,True,True,47,PV+/PNN+,150.9389811,13.862953494062992,296.31705237,19.42376350908454,0.7497026920318604,False,NONE
10,440,1484,296.31705237,19.42376350908454,33099.0,88.7372654155496,70.10483870967742,2.512241621985119,1.9847388003703712,1.6795062052932113,True,True,31,PV+/PNN+,153.32222817,13.97196922387648,296.31705237,19.42376350908454,1.7835493087768555,False,NONE
11,510,1649,296.31705237,19.42376350908454,67720.0,181.55495978552278,140.1048387096774,5.140004309520899,3.9665095109668074,2.103280344856646,True,True,57,PV+/PNN+,264.54042477,18.352747205751005,296.31705237,19.42376350908454,1.2181274890899658,False,NONE
12,449,1285,296.31705237,19.42376350908454,26067.0,69.88471849865952,53.75806451612903,1.9785069748417201,1.5219451102345443,1.525870363391284,True,True,35,PV+/PNN+,146.96690265,13.679330108642857,296.31705237,19.42376350908454,1.4170440435409546,False,NONE
13,531,1608,296.31705237,19.42376350908454,53191.0,142.60321715817693,113.56451612903226,4.03724112858426,3.2151261689653245,2.4632757677633768,True,True,67,PV+/PNN+,145.37807127,13.605186852016802,296.31705237,19.42376350908454,1.88756263256073,False,NONE
14,529,1330,296.31705237,19.42376350908454,72326.0,193.9034852546917,179.4758064516129,5.4896035394330855,5.081141378378305,1.5349411142046818,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.9091905951499939,False,NONE
15,569,1611,296.31705237,19.42376350908454,73017.0,195.75603217158178,166.93548387096774,5.542051014003064,4.72611217849611,1.1837329811484305,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.5155366659164429,False,NONE
16,485,1268,296.31705237,19.42376350908454,35260.0,94.53083109919571,79.20967741935483,2.676263318867497,2.2425059815067048,1.7393164684690539,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.331307053565979,False,NONE
17,574,1284,296.31705237,19.42376350908454,56687.0,151.9758713136729,126.23387096774194,4.302590435525859,3.57380840241544,1.5686729687920054,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.4194191694259644,False,NONE
18,341,1278,296.31705237,19.42376350908454,14544.0,38.99195710455764,35.78225806451613,1.1039016934092138,1.0130318713037314,1.3124242583135137,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.4627499580383301,False,NONE
19,350,1655,296.31705237,19.42376350908454,13839.0,37.101876675603215,34.266129032258064,1.0503916071981647,0.9701087268806748,1.799126731644897,True,True,12,PV+/PNN+,146.96690265,13.679330108642857,296.31705237,19.42376350908454,-0.5509417057037354,False,NONE
20,525,1273,296.31705237,19.42376350908454,47886.0,128.38069705093835,99.59677419354838,3.634587217450056,2.819685285238017,1.48788659436018,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.5987690687179565,False,NONE
21,572,1323,296.31705237,19.42376350908454,78590.0,210.6970509383378,179.71774193548387,5.965046347980619,5.087990816318155,1.6196959421173687,True,True,79,PV+/PNN+,96.12429849,11.062967867954534,296.31705237,19.42376350908454,1.113968014717102,False,NONE
22,522,1537,296.31705237,19.42376350908454,46530.0,124.74530831099196,101.6774193548387,3.5316656899292296,2.878590451520722,2.5247867967167315,True,True,63,PV+/PNN+,152.52781248,13.935725403490322,296.31705237,19.42376350908454,0.07449378073215485,False,NONE
23,450,1654,296.31705237,19.42376350908454,23481.0,62.951742627345844,51.233870967741936,1.782227424569702,1.4504826410621152,1.65824663307431,True,True,37,PV+/PNN+,142.20040851,13.455674765407588,296.31705237,19.42376350908454,-0.6842198371887207,False,NONE
24,507,1401,296.31705237,19.42376350908454,34898.0,93.5603217158177,87.66129032258064,2.6487872178626746,2.481779680205445,1.9777071382836686,True,True,54,PV+/PNN+,157.29430662000001,14.151796046802042,296.31705237,19.42376350908454,-0.7158188223838806,False,NONE
25,568,1561,296.31705237,19.42376350908454,43363.0,116.25469168900804,103.58064516129032,3.291287756552787,2.9324726966475376,1.4623751076974985,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.2923697829246521,False,NONE
26,565,1400,296.31705237,19.42376350908454,47151.0,126.41018766756032,105.5725806451613,3.5788001062938557,2.9888664023522984,1.5462795527214293,True,True,76,PV+/PNN+,83.41364745,10.305607915302103,296.31705237,19.42376350908454,0.4006940722465515,False,NONE
27,371,1808,296.31705237,19.42376350908454,28407.0,76.15817694369973,62.86290322580645,2.1561149205634993,1.779712291370878,1.4646427954008479,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.4436686038970947,False,NONE
28,529,2043,296.31705237,19.42376350908454,29853.0,80.0348525469169,74.75,2.2658675229197787,2.1162480088154805,1.484201601842237,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.606258749961853,False,NONE
29,543,1905,296.31705237,19.42376350908454,48246.0,129.34584450402144,117.37903225806451,3.661911516791868,3.3231189738169506,2.5364086961963976,True,True,70,PV+/PNN+,162.85521645,14.399781305649903,296.31705237,19.42376350908454,2.4856314659118652,False,NONE
30,548,1838,296.31705237,19.42376350908454,55491.0,148.76943699731905,140.28225806451613,4.211813041045839,3.971532432122697,1.3404868936424637,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,2.1082911491394043,False,NONE
31,445,1936,296.31705237,19.42376350908454,22083.0,59.20375335120644,48.016129032258064,1.6761180621256648,1.3593851164621178,1.430060557924768,True,True,32,PV+/PNN+,129.48975747,12.84022896403991,296.31705237,19.42376350908454,2.443192958831787,False,NONE
32,405,2125,296.31705237,19.42376350908454,16458.0,44.12332439678284,41.645161290322584,1.2491758849098487,1.1790165840460827,1.4127694391867285,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.28933537006378174,False,NONE
33,554,2001,296.31705237,19.42376350908454,29052.0,77.88739946380697,72.33870967741936,2.205070956884246,2.047981944014981,1.3835729600061037,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.0206784009933472,False,NONE
34,363,2151,296.31705237,19.42376350908454,13514.0,36.23056300268097,28.20967741935484,1.025723836959029,0.798644463786444,1.6534277967046924,True,True,15,PV+/PNN+,110.42378091,11.857315232959937,296.31705237,19.42376350908454,-0.7443827390670776,False,NONE
35,497,2224,296.31705237,19.42376350908454,17315.0,46.420911528150135,40.895161290322584,1.3142228975096628,1.1577833264325494,1.1568041896711554,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.20234963297843933,False,NONE
36,367,2225,296.31705237,19.42376350908454,11681.0,31.316353887399465,26.846774193548388,0.8865976128103016,0.7600592967252923,1.5074454008015694,True,True,17,PV+/PNN+,362.25355464,21.476395204701557,296.31705237,19.42376350908454,-0.09086863696575165,False,NONE
37,418,1887,296.31705237,19.42376350908454,15583.0,41.77747989276139,35.54032258064516,1.182762657342944,1.0061824333638818,1.5505314671652095,True,True,26,PV+/PNN+,155.70547524,14.080140922851225,296.31705237,19.42376350908454,0.29362189769744873,False,NONE
38,334,1791,296.31705237,19.42376350908454,13586.0,36.42359249329759,30.701612903225808,1.0311886968273913,0.8691936745668932,1.1043639115311985,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-1.0865988731384277,False,NONE
39,567,2203,296.31705237,19.42376350908454,19815.0,53.12332439678284,45.33870967741935,1.5039749762722476,1.283584669927784,1.3691164508972506,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.6458476781845093,False,NONE
40,529,2097,296.31705237,19.42376350908454,24032.0,64.42895442359249,63.71774193548387,1.8240487827289757,1.803913638758346,1.5913498458255002,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.18010960519313812,False,NONE
41,572,1802,296.31705237,19.42376350908454,31910.0,85.54959785522789,79.6774193548387,2.4219955333256333,2.2557482281904138,2.281293829569581,True,True,78,PV+/PNN+,215.28665199,16.556312354123577,296.31705237,19.42376350908454,-0.47911787033081055,False,NONE
42,449,2424,296.31705237,19.42376350908454,51303.0,137.54155495978551,103.9274193548387,3.8939403587027566,2.942290224361322,2.648942698475116,True,True,34,PV+/PNN+,177.15469887,15.0186673222671,296.31705237,19.42376350908454,1.483140468597412,False,NONE
43,547,2402,296.31705237,19.42376350908454,45808.0,122.80965147453082,99.29838709677419,3.476865289582595,2.811237645112203,1.6622150865551715,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.1096495389938354,False,NONE
44,559,2433,296.31705237,19.42376350908454,46135.0,123.68632707774799,94.51612903225806,3.5016848614847413,2.675847088501179,1.5579014522010952,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.23650924861431122,False,NONE
45,560,2751,296.31705237,19.42376350908454,53644.0,143.8176943699732,104.8225806451613,4.071624205256041,2.967633144738765,1.0879231756819148,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.3360923528671265,False,NONE
46,494,2565,296.31705237,19.42376350908454,52304.0,140.22520107238606,125.37096774193549,3.9699170910392954,3.5493787404299773,1.7118207550659414,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.344591498374939,False,NONE
47,515,2481,296.31705237,19.42376350908454,27729.0,74.34048257372655,69.20161290322581,2.1046541568030865,1.9591675653949332,1.5706571955324362,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.2585088908672333,False,NONE
48,565,2571,296.31705237,19.42376350908454,40841.0,109.49329758713137,89.26612903225806,3.0998658594970916,2.5272142852064463,1.664482774258521,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.47735705971717834,False,NONE
49,440,2642,296.31705237,19.42376350908454,25356.0,67.97855227882037,54.104838709677416,1.9245414836416408,1.5317626379483285,1.6015544404905728,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.6858677864074707,False,NONE
50,427,2406,296.31705237,19.42376350908454,24211.0,64.9088471849866,57.45161290322581,1.837635031568377,1.6265131961162458,1.7310961005444123,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.2663843035697937,False,NONE
51,670,369,296.31705237,19.42376350908454,32641.0,87.50938337801608,77.33064516129032,2.477479041155813,2.189308680173874,1.7367653198027857,True,True,129,PV+/PNN+,131.07858885,12.918763206743188,296.31705237,19.42376350908454,2.1741695404052734,False,NONE
52,652,319,296.31705237,19.42376350908454,40670.0,109.0348525469169,75.24193548387096,3.086886817309731,2.130175199293174,1.4677608659929535,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.8282777070999146,False,NONE
53,1138,347,296.31705237,19.42376350908454,52430.0,140.56300268096516,128.0241935483871,3.9794805958089303,3.624494243170326,1.7957252000898722,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,2.1157889366149902,False,NONE
54,950,355,296.31705237,19.42376350908454,47448.0,127.20643431635389,96.11290322580645,3.601342653250851,2.7210533789041853,1.4552885836245313,True,True,317,PV+/PNN+,123.13443195,12.521167201073585,296.31705237,19.42376350908454,2.1113803386688232,False,NONE
55,786,446,296.31705237,19.42376350908454,40924.0,109.71581769436997,93.65322580645162,3.1061656285120094,2.651417426515716,1.5369253409451127,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.1524962186813354,False,NONE
56,1044,520,296.31705237,19.42376350908454,32676.0,87.60321715817695,70.73387096774194,2.4801355702584895,2.00254733901398,1.4890204382118548,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.9355939626693726,False,NONE
57,911,31,296.31705237,19.42376350908454,45637.0,122.35120643431635,105.35483870967742,3.463886247395234,2.9827019082064337,1.8906846226676322,True,True,285,PV+/PNN+,91.35780435,10.78519212710641,296.31705237,19.42376350908454,2.2171382904052734,False,NONE
58,819,551,296.31705237,19.42376350908454,71403.0,191.4289544235925,149.33870967741936,5.419547071953939,4.2279297256710615,1.6486089603350746,True,True,224,PV+/PNN+,98.50754556,11.199272407696524,296.31705237,19.42376350908454,1.5858814716339111,False,NONE
59,1011,240,296.31705237,19.42376350908454,82816.0,222.02680965147454,203.6290322580645,6.285803261920892,5.764943599373274,1.5012092596173583,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.278687596321106,False,NONE
60,925,323,296.31705237,19.42376350908454,37079.0,99.40750670241287,72.58064516129032,2.8143269313751538,2.0548313819548305,1.6511601090013428,True,True,295,PV+/PNN+,152.52781248,13.935725403490322,296.31705237,19.42376350908454,1.068293571472168,False,NONE
61,1118,145,296.31705237,19.42376350908454,62185.0,166.71581769436997,149.56451612903226,4.719893207140536,4.23432253441492,1.9482271981401251,True,True,417,PV+/PNN+,200.19275388,15.965379131403353,296.31705237,19.42376350908454,1.9199150800704956,False,NONE
62,972,136,296.31705237,19.42376350908454,65589.0,175.84182305630026,143.6048387096774,4.978259637583672,4.065598046496629,1.4280763311843374,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.8274987936019897,False,NONE
63,948,483,296.31705237,19.42376350908454,36747.0,98.51742627345844,69.20967741935483,2.7891278553154826,1.959395879992928,1.4413989964415155,True,True,320,PV+/PNN+,100.09637694,11.289227848029503,296.31705237,19.42376350908454,1.7799391746520996,False,NONE
64,895,361,296.31705237,19.42376350908454,38527.0,103.28954423592494,83.58870967741936,2.924231335394443,2.36648080821798,1.513965002948699,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.9713883996009827,False,NONE
65,854,110,296.31705237,19.42376350908454,38511.0,103.24664879356568,93.0725806451613,2.9230169220903623,2.6349787754600777,1.6758212127752685,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.2348017692565918,False,NONE
66,1083,152,296.31705237,19.42376350908454,68781.0,184.39946380697052,153.8548387096774,5.22053509174774,4.35578590054825,1.4258086434809878,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.8655411601066589,False,NONE
67,894,513,296.31705237,19.42376350908454,76644.0,205.4798927613941,177.33870967741936,5.817343329871822,5.020638009909636,1.7656783380204917,True,True,271,PV+/PNN+,100.09637694,11.289227848029503,296.31705237,19.42376350908454,1.3489304780960083,False,NONE
68,1020,68,296.31705237,19.42376350908454,68597.0,183.90616621983915,169.8790322580645,5.206569338750814,4.809447006764278,1.3543764808254792,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.5728853940963745,False,NONE
69,1091,491,296.31705237,19.42376350908454,32147.0,86.18498659517427,68.5,2.4399840303923264,1.93930419536937,1.4243913386663944,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.5254480242729187,False,NONE
70,922,538,296.31705237,19.42376350908454,31447.0,84.3083109919571,93.6774193548387,2.3868534483388024,2.652102370309701,1.4601074199941488,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.7554922699928284,False,NONE
71,934,573,296.31705237,19.42376350908454,34743.0,93.14477211796246,75.75,2.637022588979394,2.144559018966858,1.5162326906520487,True,True,301,PV+/PNN+,82.61923176,10.25641618853639,296.31705237,19.42376350908454,0.15471239387989044,False,NONE
72,1104,25,296.31705237,19.42376350908454,71124.0,190.6809651474531,163.75806451612902,5.398370739964035,4.636156226886087,1.4442336060707024,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.1308088302612305,False,NONE
73,786,358,296.31705237,19.42376350908454,26268.0,70.42359249329759,52.29838709677419,1.9937630419742318,1.4806201679974527,1.5649879762740624,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.220284104347229,False,NONE
74,802,482,296.31705237,19.42376350908454,24088.0,64.57908847184987,51.67741935483871,1.8282992292932578,1.4630399439518393,1.6483254993721559,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.3595304489135742,False,NONE
75,950,270,296.31705237,19.42376350908454,27828.0,74.6058981233244,65.95161290322581,2.1121683391220847,1.8671567824029558,1.2775585598745154,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.4102228879928589,False,NONE
76,1019,185,296.31705237,19.42376350908454,67657.0,181.38605898123325,135.90322580645162,5.135222557136082,3.8475576054114224,1.4056829151137613,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.4248801469802856,False,NONE
77,1140,117,296.31705237,19.42376350908454,47121.0,126.32975871313673,105.0725806451613,3.5765230813487046,2.9747108972766094,1.691695026698715,True,True,438,PV+/PNN+,113.60144367,12.026714032504806,296.31705237,19.42376350908454,0.3955225944519043,False,NONE
78,804,164,296.31705237,19.42376350908454,18816.0,50.44504021447721,47.11290322580645,1.4281500455987186,1.3338138814866798,3.8397622036965133,True,True,211,PV+/PNN+,181.92119301,15.21937110940298,296.31705237,19.42376350908454,-0.2839092016220093,False,NONE
79,1127,65,296.31705237,19.42376350908454,86452.0,231.77479892761394,221.34677419354838,6.561778685273195,6.266550771168248,2.0652965758255424,True,True,425,PV+/PNN+,149.35014972,13.789797556005714,296.31705237,19.42376350908454,0.5220732688903809,False,NONE
80,1081,107,296.31705237,19.42376350908454,74393.0,199.44504021447722,172.86290322580646,5.646490558153991,4.893923408022421,1.367982607045576,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.361409068107605,False,NONE
81,942,100,296.31705237,19.42376350908454,35816.0,96.02144772117963,75.83870967741936,2.718464181184296,2.147070479544803,1.53749226287095,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.14052195847034454,False,NONE
82,967,459,296.31705237,19.42376350908454,29739.0,79.72922252010724,62.225806451612904,2.2572148281282045,1.7616754381292745,2.0372339404965927,True,True,329,PV+/PNN+,120.75118488,12.39940255265723,296.31705237,19.42376350908454,0.22526009380817413,False,NONE
83,1076,182,296.31705237,19.42376350908454,43869.0,117.6112600536193,128.8790322580645,3.3296935772943344,3.648695590557794,1.7676625647609225,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.28272515535354614,False,NONE
84,1112,380,296.31705237,19.42376350908454,20069.0,53.80428954423593,50.943548387096776,1.5232537874745264,1.4422633155342959,1.4207063461484515,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.9988468885421753,False,NONE
85,1070,212,296.31705237,19.42376350908454,33265.0,89.1823056300268,75.09677419354838,2.524841160014954,2.126065536529264,1.497807728062334,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.46989917755126953,False,NONE
86,1050,38,296.31705237,19.42376350908454,40724.0,109.17962466487936,132.98387096774192,3.0909854622110027,3.764907720937239,1.4360132381460606,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.8527112603187561,False,NONE
87,986,15,296.31705237,19.42376350908454,45092.0,120.89008042895442,119.5,3.4225202942249906,3.383165713089631,1.4309109408135243,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.7582830786705017,False,NONE
88,808,281,296.31705237,19.42376350908454,16169.0,43.3485254691689,34.91129032258065,1.2272405446048937,0.9883738947202735,1.697647706920007,True,True,215,PV+/PNN+,119.95676919,12.358547737957588,296.31705237,19.42376350908454,-0.6132832765579224,False,NONE
89,1080,16,296.31705237,19.42376350908454,38248.0,102.54155495978553,99.87903225806451,2.9030550034045386,2.8276762961678417,1.486185828582668,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.11184169352054596,False,NONE
90,839,157,296.31705237,19.42376350908454,21820.0,58.498659517426276,47.975806451612904,1.6561561434398409,1.358243543472143,2.1642244518841633,True,True,239,PV+/PNN+,146.96690265,13.679330108642857,296.31705237,19.42376350908454,-0.8561911582946777,False,NONE
91,906,1000,296.31705237,19.42376350908454,66811.0,179.11796246648794,147.24193548387098,5.071010453682823,4.168567930192366,1.9830928965791235,True,True,281,PV+/PNN+,190.65976560000001,15.580614658987523,296.31705237,19.42376350908454,2.6814749240875244,False,NONE
92,928,964,296.31705237,19.42376350908454,62501.0,167.56300268096516,143.0241935483871,4.743877869896127,4.049159395440991,1.240992095658005,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.8244035243988037,False,NONE
93,1128,1109,296.31705237,19.42376350908454,39069.0,104.74262734584451,81.09677419354838,2.9653695860701714,2.2959315974375305,1.452737434958263,True,True,428,PV+/PNN+,182.7156087,15.252564978953412,296.31705237,19.42376350908454,1.8412894010543823,False,NONE
94,1019,1141,296.31705237,19.42376350908454,45017.0,120.68900804289544,99.60483870967742,3.416827731862113,2.819913599836012,1.3949113985228512,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.3980604410171509,False,NONE
95,1127,1014,296.31705237,19.42376350908454,30450.0,81.63538873994638,67.68548387096774,2.3111803193282836,1.9162444209718767,1.161906487003692,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.659117341041565,False,NONE
96,1140,752,296.31705237,19.42376350908454,63871.0,171.23592493297588,147.80645161290323,4.847862009058024,4.184549952052015,1.7758829326855645,True,True,432,PV+/PNN+,206.5480794,16.216817893198968,296.31705237,19.42376350908454,2.6868135929107666,False,NONE
97,730,686,296.31705237,19.42376350908454,45000.0,120.64343163538874,100.54838709677419,3.4155374177265276,2.8466264078014247,2.4516538682837106,True,True,167,PV+/PNN+,167.62171059,14.608990056788347,296.31705237,19.42376350908454,1.5394940376281738,False,NONE
98,1041,748,296.31705237,19.42376350908454,52299.0,140.2117962466488,91.33064516129032,3.96953758688177,2.5856628222931612,2.718107173427275,True,True,374,PV+/PNN+,182.7156087,15.252564978953412,296.31705237,19.42376350908454,1.7492619752883911,False,NONE
99,1004,1085,296.31705237,19.42376350908454,35397.0,94.89812332439678,87.2258064516129,2.6866617327836866,2.469450691913716,1.2639524336544186,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.738839864730835,False,NONE
100,900,891,296.31705237,19.42376350908454,38473.0,103.14477211796246,77.19354838709677,2.920132690493171,2.1854273320079596,1.3467230348266745,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.3768621683120728,False,NONE
101,762,890,296.31705237,19.42376350908454,60426.0,162.0,148.13709677419354,4.586383644523181,4.193910850569808,1.6987815507716821,True,True,189,PV+/PNN+,99.30196125,11.244340084382843,296.31705237,19.42376350908454,1.613757610321045,False,NONE
