label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score,is_in_roi,roi_region
1,547,501,296.31705237,19.42376350908454,27952.0,74.93833780160858,53.193548387096776,2.4988606942443266,1.773768556273563,1.684399152254342,True,True,138,PV+/PNN+,124.72326333,12.60169000650996,296.31705237,19.42376350908454,2.073188543319702,False,NONE
2,415,1135,296.31705237,19.42376350908454,22409.0,60.07774798927614,50.95161290322581,2.0033260338194445,1.699009966424556,2.4854409081039632,True,True,47,PV+/PNN+,166.03287921,14.539588286344586,296.31705237,19.42376350908454,1.7214730978012085,False,NONE
3,556,889,296.31705237,19.42376350908454,26987.0,72.35120643431635,49.193548387096776,2.4125913550218816,1.640386324024975,1.455881105340186,True,True,146,PV+/PNN+,88.97455728,10.643586087602236,296.31705237,19.42376350908454,2.56848406791687,False,NONE
4,572,729,296.31705237,19.42376350908454,17367.0,46.56032171581769,35.04838709677419,1.5525799111670442,1.1687080269200887,1.4862887486795697,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.2348670959472656,False,NONE
5,420,1028,296.31705237,19.42376350908454,9740.0,26.11260053619303,22.862903225806452,0.8707392373332763,0.7623762669853776,2.0609624930026684,True,True,53,PV+/PNN+,145.37807127,13.605186852016802,296.31705237,19.42376350908454,-0.3197473883628845,False,NONE
6,563,1130,296.31705237,19.42376350908454,20241.0,54.265415549597854,44.443548387096776,1.8095105649756515,1.4819949232297764,1.5547827331713127,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,0.5328417420387268,False,NONE
7,549,744,296.31705237,19.42376350908454,11008.0,29.512064343163537,29.0,0.9840962550887787,0.9670211838022639,1.5323609355574237,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-0.09689679741859436,False,NONE
8,541,1099,296.31705237,19.42376350908454,11183.0,29.98123324396783,30.137096774193548,0.999740953911502,1.0049383103084149,1.3824727542481388,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,-1.0254665613174438,False,NONE
9,438,1306,296.31705237,19.42376350908454,35501.0,95.17694369973191,70.30645161290323,3.1737283023171092,2.3444078644015955,2.1177848568186883,True,True,62,PV+/PNN+,106.45170246,11.642101063659146,296.31705237,19.42376350908454,2.5369434356689453,False,NONE
10,328,1586,296.31705237,19.42376350908454,20278.0,54.36461126005362,45.733870967741936,1.8128183012981702,1.525021449761579,1.7455215868456282,True,True,13,PV+/PNN+,150.9389811,13.862953494062992,296.31705237,19.42376350908454,2.106795310974121,False,NONE
11,408,1684,296.31705237,19.42376350908454,25496.0,68.3538873994638,51.32258064516129,2.2792985210522803,1.7113800928024492,1.7581146512589083,True,True,41,PV+/PNN+,193.04301267,15.67769107892661,296.31705237,19.42376350908454,2.6864473819732666,False,NONE
12,455,1589,296.31705237,19.42376350908454,43910.0,117.72117962466488,87.98387096774194,3.925478430318703,2.9338712778872913,1.4472809637896533,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.6394468545913696,False,NONE
13,452,1235,296.31705237,19.42376350908454,17674.0,47.38337801608579,39.61290322580645,1.5800251828160499,1.3209143645263404,2.377324842897266,True,True,77,PV+/PNN+,140.61157713,13.380292240810528,296.31705237,19.42376350908454,1.3177858591079712,False,NONE
