label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score,is_in_roi,roi_region
1,452,85,296.31705237,19.42376350908454,31346.0,84.03753351206434,73.66935483870968,2.6805706868081307,2.349853748008471,2.363253883781206,True,True,49,PV+/PNN+,146.96690265,13.679330108642857,296.31705237,19.42376350908454,2.1706011295318604,False,NONE
2,375,574,296.31705237,19.42376350908454,26321.0,70.5656836461126,53.66935483870968,2.2508550069379445,1.7119076839623837,1.758310481035793,True,True,26,PV+/PNN+,115.98469074,12.152213577535832,296.31705237,19.42376350908454,1.9763461351394653,False,NONE
3,549,276,296.31705237,19.42376350908454,56529.0,151.55227882037534,131.66935483870967,4.834108988533683,4.199897333742124,1.7083543350586252,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,2.8494226932525635,False,NONE
4,538,420,296.31705237,19.42376350908454,57839.0,155.06434316353887,133.41129032258064,4.946134369753572,4.255460378030009,1.7243986447155257,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,3.1095874309539795,False,NONE
5,559,160,296.31705237,19.42376350908454,57833.0,155.04825737265415,139.03225806451613,4.945621276404473,4.434754090384898,2.1174842313095916,True,True,95,PV+/PNN+,166.8272949,14.574330482319754,296.31705237,19.42376350908454,1.7716526985168457,False,NONE
6,427,202,296.31705237,19.42376350908454,33243.0,89.12332439678285,69.0725806451613,2.8427937006815127,2.20322904780433,3.1924529783219344,True,True,41,PV+/PNN+,189.07093422,15.515559616363333,296.31705237,19.42376350908454,2.6657028198242188,False,NONE
7,383,386,296.31705237,19.42376350908454,82201.0,220.37801608579088,208.88709677419354,7.029464398210781,6.6629350608555455,1.951206840319894,True,True,27,PV+/PNN+,192.24859698,15.645399198959066,296.31705237,19.42376350908454,1.7854971885681152,False,NONE
8,306,348,296.31705237,19.42376350908454,34693.0,93.0107238605898,73.5241935483871,2.9667912600470383,2.345223494317814,1.6631385532982688,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,2.749586820602417,False,NONE
9,461,300,296.31705237,19.42376350908454,51063.0,136.89812332439678,105.56451612903226,4.366680947504739,3.367223378372292,1.6332377943922267,True,False,-1,PV-/PNN+,0.0,0.0,296.31705237,19.42376350908454,1.830964207649231,False,NONE
10,545,374,296.31705237,19.42376350908454,45144.0,121.02949061662198,100.96774193548387,3.860514358618843,3.220598678168151,2.3526792251437034,True,True,86,PV+/PNN+,144.58365558,13.56796328882212,296.31705237,19.42376350908454,2.7390198707580566,False,NONE
