label,centroid_y,centroid_x,area_um2,diameter_um,wfa_sum_intensity,wfa_mean_intensity,wfa_pericellular_intensity,wfa_intensity_norm,wfa_pericellular_norm,pv_intensity_norm,is_pnn_plus,is_pv_plus,pv_label,cell_type,pv_area_um2,pv_diameter_um,pnn_area_um2,pnn_diameter_um,score
1,635.5,489.0,45.63,7.800000000000001,12088.0,111.92592592592592,101.1774193548387,0.0017078801545117254,0.0015438684573867202,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9601144194602966
2,517.5,437.0,45.63,7.800000000000001,16198.0,149.9814814814815,94.5,0.002288570710024895,0.001441977569237812,0.0008137300805657362,True,True,2,PV+/PNN+,101.8225,11.386150953847226,45.63,7.800000000000001,0.8669114708900452
3,122.0,766.0,47.74250000000001,7.800000000000001,7004.0,61.982300884955755,40.18471337579618,0.0009457892864111659,0.0006131794213137435,0.0007787023432443142,True,True,3,PV+/PNN+,78.58500000000001,10.002876067562408,47.74250000000001,7.800000000000001,0.9650253057479858
4,257.5,893.0,45.63,7.800000000000001,13757.0,127.37962962962963,107.19444444444444,0.001943688557711599,0.0016356823749819858,0.0005116010952586829,True,True,4,PV+/PNN+,91.26,10.779417463505668,45.63,7.800000000000001,0.9200113415718079
5,101.5,600.5,47.32000000000001,7.800000000000001,4473.0,39.9375,24.18466898954704,0.0006094071869993133,0.00036903439367585316,0.0007758486014379811,True,True,5,PV+/PNN+,106.47000000000001,11.6431015768116,47.32000000000001,7.800000000000001,0.9501110911369324
6,763.5,209.5,47.32000000000001,7.800000000000001,13234.0,118.16071428571429,148.37410071942446,0.001803016926615004,0.0022640436517803383,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.32000000000001,7.800000000000001,0.9592010974884033
7,577.0,489.5,45.63,7.800000000000001,10253.0,94.93518518518519,68.67579908675799,0.0014486180695076705,0.0010479255220379644,0.0006185116577505643,True,True,7,PV+/PNN+,68.02250000000001,9.306392261867519,45.63,7.800000000000001,0.9549912810325623
8,145.0,570.5,45.63,7.800000000000001,4274.0,39.574074074074076,27.263157894736842,0.0006038616628377825,0.0004160091232888814,0.0006383242417871421,True,True,8,PV+/PNN+,93.3725,10.903465476204527,45.63,7.800000000000001,0.9267524480819702
9,707.5,442.5,47.32000000000001,7.800000000000001,17812.0,159.03571428571428,72.14285714285714,0.0024267294466424703,0.001100829436833099,0.0004720825670936562,True,True,9,PV+/PNN+,122.525,12.490143122425613,47.32000000000001,7.800000000000001,0.9309186935424805
10,727.5,1175.5,47.32000000000001,7.800000000000001,9435.0,84.24107142857143,52.35294117647059,0.0012854363535297387,0.0007988546757682245,0.0005071129146229204,True,True,10,PV+/PNN+,90.415,10.72939669493256,47.32000000000001,7.800000000000001,0.9659498333930969
11,904.5,739.5,47.32000000000001,7.800000000000001,12643.0,112.88392857142857,31.3828125,0.0017224983378565433,0.00047887102311741815,0.0004889879011585545,True,True,11,PV+/PNN+,156.7475,14.127176488540622,47.32000000000001,7.800000000000001,0.9532527327537537
12,973.5,150.0,45.63,7.800000000000001,12360.0,114.44444444444444,71.08888888888889,0.001746310283733035,0.0010847469121673746,0.0003812147094362704,True,True,12,PV+/PNN+,98.86500000000001,11.219573413915606,45.63,7.800000000000001,0.9469055533409119
13,665.5,884.0,45.63,7.800000000000001,21735.0,201.25,117.1566265060241,0.003070878156710155,0.0017876955291985061,0.0004415253103949041,True,True,13,PV+/PNN+,111.1175,11.894502726558576,45.63,7.800000000000001,0.8993090987205505
14,236.5,733.0,45.63,7.800000000000001,11750.0,108.79629629629629,55.94086021505376,0.0016601250674646568,0.000853602810941539,0.0005621850119756668,True,True,14,PV+/PNN+,96.75250000000001,11.099058926413035,45.63,7.800000000000001,0.9363728761672974
15,1020.0,468.0,47.74250000000001,7.800000000000001,4659.0,41.230088495575224,19.869436201780417,0.0006291308231567136,0.00030318816207797997,0.0004078224398964815,True,True,15,PV+/PNN+,122.1025,12.468589796405414,47.74250000000001,7.800000000000001,0.9624153971672058
16,19.0,943.0,47.74250000000001,7.800000000000001,4358.0,38.56637168141593,27.72514619883041,0.0005884851099628585,0.0004230586129370628,0.0006579948595665388,True,True,16,PV+/PNN+,79.8525,10.0832217443615,47.74250000000001,7.800000000000001,0.8627421259880066
17,991.0,282.5,45.63,7.800000000000001,14656.0,135.7037037037037,30.393586005830905,0.002070705786277618,0.00046377639438209973,0.0004211328998402232,True,True,17,PV+/PNN+,160.12750000000003,14.278678692357351,45.63,7.800000000000001,0.9196512699127197
18,922.5,432.5,47.32000000000001,7.800000000000001,18753.0,167.4375,92.63604240282686,0.002554932478828107,0.0014135353994480333,0.0004379856539331422,True,True,18,PV+/PNN+,149.56500000000003,13.799712769051196,47.32000000000001,7.800000000000001,0.9402721524238586
19,314.5,630.5,47.32000000000001,7.800000000000001,22480.0,200.71428571428572,108.58181818181818,0.0030627036806940675,0.0016568523412194731,0.000493308115791883,True,True,19,PV+/PNN+,96.33000000000001,11.074798659313778,47.32000000000001,7.800000000000001,0.9625712037086487
20,301.5,181.5,47.32000000000001,7.800000000000001,8761.0,78.22321428571429,36.69322709163347,0.0011936097396156907,0.0005599027556516895,0.0005905439643137057,True,True,20,PV+/PNN+,130.13000000000002,12.8719331087598,47.32000000000001,7.800000000000001,0.9646751880645752
21,812.5,69.5,47.32000000000001,7.800000000000001,11602.0,103.58928571428571,62.28048780487805,0.0015806711789774274,0.0009503393271515687,0.000679185422547748,True,True,21,PV+/PNN+,81.12,10.162932247580734,47.32000000000001,7.800000000000001,0.979975163936615
22,818.5,846.0,45.63,7.800000000000001,19393.0,179.5648148148148,89.51204819277109,0.002739983441135497,0.0013658663033916394,0.00042865873457920904,True,True,22,PV+/PNN+,123.79250000000002,12.554581089850336,45.63,7.800000000000001,0.9507172703742981
23,769.5,95.0,45.63,7.800000000000001,12571.0,116.39814814814815,123.01538461538462,0.0017761218913275067,0.001877094447476686,0.0,True,False,-1,PV-/PNN+,0.0,0.0,45.63,7.800000000000001,0.9718577861785889
24,777.0,1074.0,47.74250000000001,7.800000000000001,9358.0,82.8141592920354,55.73831775700935,0.0012636630699936736,0.0008505122111392286,0.0007148520040734954,True,True,24,PV+/PNN+,77.74000000000001,9.948951814523555,47.74250000000001,7.800000000000001,0.9526532292366028
25,922.5,21.0,45.63,7.800000000000001,13513.0,125.12037037037037,84.69321533923303,0.0019092144712042475,0.0012923356273629822,0.0004377938697800968,True,True,25,PV+/PNN+,87.45750000000001,10.552456940621719,45.63,7.800000000000001,0.8822180032730103
26,871.0,319.0,47.74250000000001,7.800000000000001,11341.0,100.36283185840708,46.260162601626014,0.0015314386489418948,0.0007058848340829483,0.00045777065690089265,True,True,26,PV+/PNN+,114.49750000000002,12.074052541434225,47.74250000000001,7.800000000000001,0.9660441875457764
27,203.0,458.5,45.63,7.800000000000001,7363.0,68.17592592592592,33.57243816254417,0.001040297946531257,0.000512282569047748,0.0004453398157867736,True,True,27,PV+/PNN+,98.02000000000001,11.17152362817806,45.63,7.800000000000001,0.8388643860816956
28,431.0,155.0,47.74250000000001,7.800000000000001,13466.0,119.16814159292035,108.49253731343283,0.0018183892819549912,0.0016554900024938252,0.0,True,False,-1,PV-/PNN+,0.0,0.0,47.74250000000001,7.800000000000001,0.9154348969459534
