label,centroid_y,centroid_x,area_um2,diameter_um,dapi_mean_intensity,wfa_sum_intensity,is_pnn_plus,is_pv_plus
1,149.44117647058823,433.79411764705884,14.365000000000002,4.276691017611702,0.6470588235294118,2199,False,False
2,150.88888888888889,582.5555555555555,11.4075,3.8110995928427753,2.185185185185185,3134,False,False
3,169.18421052631578,595.8421052631579,16.055000000000003,4.5212676198963315,4.078947368421052,10253,False,False
4,174.63694267515925,910.5414012738853,66.33250000000001,9.190057785517194,0.3821656050955414,1131,False,False
5,178.06666666666666,964.7083333333334,50.7,8.034503402082343,1.3083333333333333,937,False,False
6,174.7948717948718,598.1282051282051,16.477500000000003,4.5803716659648535,6.82051282051282,12062,False,False
7,177.91752577319588,886.5773195876288,40.9825,7.22360987610134,0.3402061855670103,1706,False,False
8,175.84745762711864,942.6779661016949,24.927500000000002,5.633709146857493,0.4576271186440678,710,False,False
9,176.6451612903226,580.741935483871,13.097500000000002,4.083657054304242,8.193548387096774,12045,False,False
10,181.15277777777777,846.0277777777778,30.42,6.223499574262349,2.9583333333333335,7368,False,False
11,187.41284403669724,894.2935779816514,46.0525,7.6574058357851245,2.110091743119266,1570,False,False
12,185.6326530612245,917.9795918367347,20.7025,5.134125210284583,0.6122448979591837,1037,False,False
13,188.07865168539325,867.1123595505618,37.602500000000006,6.919320051920128,2.943820224719101,4405,False,False
14,191.67326732673268,983.9306930693069,85.34500000000001,10.424232774905905,1.8217821782178218,2077,False,False
15,189.8125,881.6041666666666,40.56,7.186278309003779,3.0625,2243,False,False
16,197.25,542.3846153846154,21.970000000000002,5.288957628666685,6.769230769230769,15562,False,False
17,197.025,433.675,16.900000000000002,4.638722701997206,6.375,16395,False,False
18,200.9777777777778,606.4,19.012500000000003,4.920108417939312,5.288888888888889,17329,False,False
19,205.5142857142857,1018.8190476190476,44.362500000000004,7.51558975086544,6.419047619047619,10332,False,False
20,203.9047619047619,1040.031746031746,26.617500000000003,5.8215507884058,8.920634920634921,12349,False,False
21,206.17391304347825,390.8695652173913,19.435000000000002,4.974475907261778,7.021739130434782,18616,False,False
22,205.28205128205127,543.7948717948718,16.477500000000003,4.5803716659648535,5.0256410256410255,17463,False,False
23,206.98461538461538,143.84615384615384,27.462500000000002,5.913234393907399,6.338461538461538,23378,False,False
24,205.73469387755102,461.57142857142856,20.7025,5.134125210284583,8.591836734693878,16990,False,False
25,206.87234042553192,436.02127659574467,19.8575,5.028255588131782,6.957446808510638,18320,False,False
26,209.47252747252747,1165.3626373626373,38.447500000000005,6.996633290104976,7.197802197802198,10834,False,False
27,209.54761904761904,807.0238095238095,17.745,4.753276314430444,6.214285714285714,18772,False,False
28,210.31428571428572,1003.3142857142857,29.575000000000003,6.136453335237093,1.1857142857142857,7565,False,False
29,209.71052631578948,379.60526315789474,16.055000000000003,4.5212676198963315,7.157894736842105,18368,False,False
30,211.2077922077922,838.3376623376623,32.532500000000006,6.4359665543799,6.0519480519480515,15357,False,False
31,211.05797101449275,1058.5217391304348,29.152500000000003,6.092463855279885,4.173913043478261,14226,False,False
32,213.15662650602408,262.9156626506024,35.0675,6.682015245043993,6.457831325301205,19100,False,False
33,213.11904761904762,1014.6666666666666,35.49,6.722147829574334,4.845238095238095,11014,False,False
34,211.5,120.0,15.21,4.4006787516724994,7.722222222222222,23169,False,False
35,212.43859649122808,503.17543859649123,24.082500000000003,5.537399329656889,6.456140350877193,17493,False,False
36,212.66666666666666,572.4871794871794,16.477500000000003,4.5803716659648535,5.9743589743589745,16849,False,False
37,212.71428571428572,188.3265306122449,20.7025,5.134125210284583,7.469387755102041,22240,False,False
38,215.5,231.0,18.590000000000003,4.865133414062422,5.931818181818182,20540,False,False
39,214.25925925925927,1068.148148148148,11.4075,3.8110995928427753,0.6666666666666666,15205,False,False
40,217.04,146.06,21.125000000000004,5.186249645218625,7.04,23060,False,False
41,216.97727272727272,845.3181818181819,37.18000000000001,6.880337656921596,5.011363636363637,13435,False,False
42,219.0379746835443,443.0759493670886,33.377500000000005,6.519014718835807,5.9113924050632916,18681,False,False
43,217.38709677419354,698.9354838709677,13.097500000000002,4.083657054304242,5.580645161290323,16474,False,False
44,219.29508196721312,563.5409836065573,25.7725,5.728399965669906,5.852459016393443,16765,False,False
45,223.44444444444446,387.8024691358025,34.222500000000004,6.601018127508749,5.395061728395062,17793,False,False
46,220.8181818181818,462.0,13.9425,4.2133291293785735,5.121212121212121,18803,False,False
47,221.1551724137931,1152.7068965517242,24.505000000000003,5.58576181408903,5.672413793103448,14613,False,False
48,220.59420289855072,1320.623188405797,29.152500000000003,6.092463855279885,1.8405797101449275,6718,False,False
